"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"135","2017","3","Gujarat","Rajkot","78.29","40.61","114.29","104.65","218.94","34.84","372.62","518.48"
"136","1966","3","Gujarat","Sabarkantha","2.7","0.4","0.0","58.11","58.11","0.0","61.2","61.2"
"136","1967","3","Gujarat","Sabarkantha","1.4","0.4","0.2","55.0","55.2","0.3","57.3","58.3"
"136","1968","3","Gujarat","Sabarkantha","2.8","0.4","0.0","59.2","59.2","0.1","62.5","63.4"
"136","1969","3","Gujarat","Sabarkantha","5.9","0.3","2.0","50.5","52.5","0.0","58.7","59.8"
"136","1970","3","Gujarat","Sabarkantha","4.8","0.5","0.3","64.7","65.0","0.3","70.6","72.7"
"136","1971","3","Gujarat","Sabarkantha","7.1","0.6","0.3","58.7","59.0","0.6","67.3","72.2"
"136","1972","3","Gujarat","Sabarkantha","3.5","0.2","0.4","69.2","69.6","0.0","73.3","77.8"
"136","1973","3","Gujarat","Sabarkantha","5.4","0.9","0.6","84.5","85.1","0.3","91.7","98.2"
"136","1974","3","Gujarat","Sabarkantha","5.8","0.1","0.6","74.1","74.7","0.1","80.7","86.6"
"136","1975","3","Gujarat","Sabarkantha","7.9","0.6","0.7","100.7","101.4","0.2","110.2","122.5"
"136","1976","3","Gujarat","Sabarkantha","8.5","0.5","0.7","105.3","106.0","0.1","115.1","127.3"
"136","1977","3","Gujarat","Sabarkantha","8.7","0.6","0.7","127.8","128.5","0.1","137.9","153.2"
"136","1978","3","Gujarat","Sabarkantha","8.7","0.8","0.7","130.6","131.3","0.0","140.9","161.0"
"136","1979","3","Gujarat","Sabarkantha","8.8","0.8","1.1","127.4","128.5","0.0","138.1","157.8"
"136","1980","3","Gujarat","Sabarkantha","9.0","0.8","1.1","135.4","136.5","0.0","146.3","165.1"
"136","1981","3","Gujarat","Sabarkantha","8.7","0.9","1.1","145.9","147.0","0.0","156.6","168.3"
"136","1982","3","Gujarat","Sabarkantha","9.1","0.8","2.4","151.4","153.8","0.0","163.7","176.4"
"136","1983","3","Gujarat","Sabarkantha","15.0","1.0","3.0","104.1","107.1","0.0","123.1","161.1"
"136","1984","3","Gujarat","Sabarkantha","7.8","0.8","11.7","143.7","155.4","0.0","164.0","167.9"
"136","1985","3","Gujarat","Sabarkantha","9.4","0.8","20.1","137.1","157.2","0.0","167.4","167.4"
"136","1986","3","Gujarat","Sabarkantha","5.0","0.9","17.7","114.3","132.0","0.0","137.9","141.4"
"136","1987","3","Gujarat","Sabarkantha","3.4","0.0","22.1","103.7","125.8","0.0","129.2","133.0"
"136","1988","3","Gujarat","Sabarkantha","19.7","0.0","20.3","101.9","122.2","0.0","141.9","146.3"
"136","1989","3","Gujarat","Sabarkantha","15.0","0.0","14.4","117.6","132.0","0.0","147.0","154.6"
"136","1990","3","Gujarat","Sabarkantha","15.6","0.0","16.5","137.3","153.8","0.0","169.4","178.7"
"136","1991","3","Gujarat","Sabarkantha","17.0","0.1","16.2","119.8","136.0","4.4","157.5","173.5"
"136","1992","3","Gujarat","Sabarkantha","29.1","0.1","19.7","94.5","114.2","0.0","143.4","166.9"
"136","1993","3","Gujarat","Sabarkantha","34.7","0.1","22.4","104.3","126.7","0.0","161.5","193.1"
"136","1994","3","Gujarat","Sabarkantha","32.6","0.09","28.85","110.76","139.61","0.0","172.3","214.2"
"136","1995","3","Gujarat","Sabarkantha","25.14","1.01","31.0","112.16","143.16","0.0","169.6","212.6"
"136","1996","3","Gujarat","Sabarkantha","24.47","0.73","33.26","120.58","153.84","0.0","179.0","224.6"
"136","1997","3","Gujarat","Sabarkantha","24.38","0.56","47.18","127.91","175.09","0.0","200.1","250.2"
"136","1998","3","Gujarat","Sabarkantha","20.6","0.3","49.2","121.4","170.6","0.0","191.5","239.7"
"136","1999","3","Gujarat","Sabarkantha","16.3","0.1","49.3","114.6","163.9","0.0","180.3","228.9"
"136","2000","3","Gujarat","Sabarkantha","0.0","0.0","38.5","113.6","152.1","0.0","152.1","188.2"
"136","2001","3","Gujarat","Sabarkantha","0.0","0.0","39.0","104.4","143.4","0.0","143.4","181.8"
"136","2002","3","Gujarat","Sabarkantha","1.1","0.0","42.7","96.7","139.4","0.0","140.5","172.0"
"136","2003","3","Gujarat","Sabarkantha","20.0","0.0","40.0","81.0","121.0","0.0","141.6","177.3"
"136","2004","3","Gujarat","Sabarkantha","23.1","0.6","46.5","90.6","137.1","2.0","162.8","204.7"
"136","2005","3","Gujarat","Sabarkantha","23.2","0.6","40.2","114.1","154.3","1.2","179.32","224.97"
"136","2006","3","Gujarat","Sabarkantha","25.6","0.7","49.9","133.9","183.8","2.1","212.19","286.58"
"136","2007","3","Gujarat","Sabarkantha","26.7","0.7","48.7","119.2","167.9","2.2","197.5","324.4"
"136","2008","3","Gujarat","Sabarkantha","21.3","1.0","50.5","66.6","117.1","13.0","152.4","280.7"
"136","2009","3","Gujarat","Sabarkantha","27.0","0.9","112.7","105.5","218.2","14.3","260.3","376.5"
"136","2010","3","Gujarat","Sabarkantha","25.6","4.0","90.3","95.1","185.4","4.1","219.1","293.4"
"136","2011","3","Gujarat","Sabarkantha","34.8","0.9","98.3","91.6","189.9","6.9","232.5","325.4"
"136","2014","3","Gujarat","Sabarkantha","12.7","0.5","63.9","56.0","119.9","25.5","158.6","280.6"
"136","2015","3","Gujarat","Sabarkantha","287.06","7.6","100.7","131.8","232.5","21.0","548.07","949.74"
"136","2016","3","Gujarat","Sabarkantha","32.5","16.8","65.7","146.1","211.8","16.0","277.0","476.5"
"136","2017","3","Gujarat","Sabarkantha","28.8","2.6","91.7","136.8","228.5","18.2","277.9","479.3"
"137","1966","3","Gujarat","Surat","38.8","2.8","0.0","11.62","11.62","0.4","53.6","55.0"
"137","1967","3","Gujarat","Surat","39.0","3.1","0.0","12.9","12.9","0.5","55.5","58.0"
"137","1968","3","Gujarat","Surat","39.5","4.4","0.0","12.7","12.7","0.5","57.1","60.4"
"137","1969","3","Gujarat","Surat","43.1","1.0","0.0","16.2","16.2","0.3","60.6","65.0"
"137","1970","3","Gujarat","Surat","42.5","0.6","0.0","18.0","18.0","0.9","62.0","66.6"
"137","1971","3","Gujarat","Surat","43.5","0.9","0.0","18.0","18.0","2.0","64.4","70.2"
"137","1972","3","Gujarat","Surat","53.0","1.1","0.0","19.0","19.0","2.9","76.0","81.5"
"137","1973","3","Gujarat","Surat","74.5","1.0","0.0","17.5","17.5","1.3","94.3","101.9"
"137","1974","3","Gujarat","Surat","70.5","1.1","0.0","17.1","17.1","0.6","89.3","98.0"
"137","1975","3","Gujarat","Surat","76.5","1.5","0.0","17.5","17.5","2.5","98.0","107.6"
"137","1976","3","Gujarat","Surat","81.0","2.0","0.0","21.1","21.1","0.4","104.5","113.2"
"137","1977","3","Gujarat","Surat","73.5","2.8","0.0","29.4","29.4","0.5","106.2","116.5"
"137","1978","3","Gujarat","Surat","85.7","2.8","0.0","29.9","29.9","0.9","110.5","122.3"
"137","1979","3","Gujarat","Surat","83.5","1.1","0.0","23.2","23.2","0.7","108.5","121.1"
"137","1980","3","Gujarat","Surat","82.0","1.1","0.0","26.2","26.2","0.5","109.8","123.8"
"137","1981","3","Gujarat","Surat","87.0","0.8","0.0","26.4","26.4","0.2","114.4","126.7"
"137","1982","3","Gujarat","Surat","85.3","0.7","0.0","27.1","27.1","0.5","113.6","123.3"
"137","1983","3","Gujarat","Surat","91.1","1.1","0.0","24.1","24.1","0.5","116.8","127.3"
"137","1984","3","Gujarat","Surat","96.3","0.8","0.0","23.8","23.8","0.5","121.4","132.7"
"137","1985","3","Gujarat","Surat","100.8","0.8","0.0","22.8","22.8","0.4","124.8","136.9"
"137","1986","3","Gujarat","Surat","97.9","1.3","0.0","26.2","26.2","0.4","125.8","145.2"
"137","1987","3","Gujarat","Surat","100.5","1.3","0.0","33.5","33.5","0.4","135.7","156.7"
"137","1988","3","Gujarat","Surat","103.5","1.3","0.0","36.0","36.0","0.4","141.2","160.7"
"137","1989","3","Gujarat","Surat","110.7","1.3","0.0","36.8","36.8","0.5","147.0","154.6"
"137","1990","3","Gujarat","Surat","119.9","1.3","0.0","41.1","41.1","0.5","162.8","190.9"
"137","1991","3","Gujarat","Surat","120.7","1.3","0.0","40.3","40.3","0.0","162.3","190.2"
"137","1992","3","Gujarat","Surat","124.0","1.3","0.0","46.7","46.7","0.0","172.0","201.4"
"137","1993","3","Gujarat","Surat","132.8","0.1","0.0","47.7","47.7","0.0","180.6","214.0"
"137","1994","3","Gujarat","Surat","135.62","0.12","0.0","51.87","51.87","0.0","187.6","220.4"
"137","1995","3","Gujarat","Surat","149.05","0.2","0.0","54.62","54.62","1.2","205.7","249.5"
"137","1996","3","Gujarat","Surat","150.61","0.3","0.0","58.44","58.44","0.2","209.5","249.3"
"137","1997","3","Gujarat","Surat","0.0","0.0","0.0","0.0","0.0","0.0","202.8","236.6"
"137","1998","3","Gujarat","Surat","144.2","0.3","0.0","65.6","65.6","0.8","210.9","244.4"
"137","1999","3","Gujarat","Surat","154.9","0.3","0.0","72.2","72.2","0.8","228.2","260.9"
"137","2000","3","Gujarat","Surat","155.3","0.3","0.0","74.6","74.6","0.4","230.6","263.6"
"137","2001","3","Gujarat","Surat","156.9","0.4","0.0","68.7","68.7","0.6","226.6","259.7"
"137","2002","3","Gujarat","Surat","155.6","0.0","0.0","73.7","73.7","0.4","229.7","258.8"
"137","2003","3","Gujarat","Surat","162.5","0.0","0.0","79.1","79.1","0.4","242.0","271.8"
"137","2004","3","Gujarat","Surat","160.2","0.0","0.0","85.0","85.0","0.1","245.3","278.1"
"137","2005","3","Gujarat","Surat","164.3","0.0","0.0","84.8","84.8","0.3","249.37","281.47"
"137","2006","3","Gujarat","Surat","162.5","0.0","0.0","98.6","98.6","0.2","261.31","302.08"
"137","2007","3","Gujarat","Surat","162.4","0.0","10.8","83.2","94.0","2.7","259.1","291.6"
"137","2008","3","Gujarat","Surat","81.7","3.2","27.2","29.9","57.1","11.0","153.0","272.2"
"137","2009","3","Gujarat","Surat","111.6","10.8","41.4","19.9","61.3","14.8","198.5","297.1"
"137","2010","3","Gujarat","Surat","158.3","1.4","36.6","61.2","97.8","8.2","265.8","332.7"
"137","2011","3","Gujarat","Surat","140.7","9.7","40.2","38.9","79.1","13.5","242.9","292.1"
"137","2014","3","Gujarat","Surat","104.0","5.1","36.8","10.4","47.2","11.9","168.3","208.0"
"137","2015","3","Gujarat","Surat","154.7","6.66","55.9","48.9","104.8","22.76","289.02","388.92"
"137","2016","3","Gujarat","Surat","125.9","12.7","31.5","33.4","64.9","27.6","231.2","321.7"
"137","2017","3","Gujarat","Surat","126.2","14.1","42.6","29.2","71.8","9.7","221.7","324.5"
"138","1966","3","Gujarat","Surendranagar","12.0","1.3","0.0","28.93","28.93","0.0","42.2","47.6"
"138","1967","3","Gujarat","Surendranagar","9.4","1.5","0.0","21.9","21.9","0.0","32.8","35.7"
"138","1968","3","Gujarat","Surendranagar","10.1","0.6","0.0","24.6","24.6","0.0","35.3","40.9"
"138","1969","3","Gujarat","Surendranagar","8.6","0.3","0.0","22.8","22.8","0.0","31.7","32.4"
"138","1970","3","Gujarat","Surendranagar","11.3","0.8","0.1","34.9","35.0","0.0","47.1","51.0"
"138","1971","3","Gujarat","Surendranagar","9.7","0.7","0.0","42.7","42.7","0.0","53.1","54.1"
"138","1972","3","Gujarat","Surendranagar","3.9","0.5","0.2","33.9","34.1","0.0","38.5","42.8"
"138","1973","3","Gujarat","Surendranagar","2.0","0.6","0.0","32.0","32.0","0.0","34.6","37.7"
"138","1974","3","Gujarat","Surendranagar","0.5","0.0","0.0","24.4","24.4","0.0","24.9","25.7"
"138","1975","3","Gujarat","Surendranagar","3.7","0.0","0.0","39.7","39.7","0.0","43.4","44.3"
"138","1976","3","Gujarat","Surendranagar","5.4","0.0","0.0","53.5","53.5","0.0","58.9","59.6"
"138","1977","3","Gujarat","Surendranagar","8.1","0.0","0.0","53.2","53.2","0.0","61.3","63.7"
"138","1978","3","Gujarat","Surendranagar","6.1","0.0","0.0","57.0","57.0","0.0","63.1","65.1"
"138","1979","3","Gujarat","Surendranagar","12.1","0.0","0.0","57.6","57.6","0.0","69.7","71.2"
"138","1980","3","Gujarat","Surendranagar","10.2","0.1","0.0","63.3","63.3","0.0","73.6","74.7"
"138","1981","3","Gujarat","Surendranagar","12.4","0.1","0.0","66.1","66.1","0.0","78.6","81.6"
"138","1982","3","Gujarat","Surendranagar","19.2","1.2","0.3","77.7","78.0","0.0","98.4","107.4"
"138","1983","3","Gujarat","Surendranagar","24.8","0.9","0.2","64.0","64.2","0.0","89.9","96.1"
"138","1984","3","Gujarat","Surendranagar","12.0","0.5","0.2","85.5","85.7","0.0","98.2","103.5"
"138","1985","3","Gujarat","Surendranagar","1.1","0.5","0.8","94.7","95.5","0.0","97.1","102.1"
"138","1986","3","Gujarat","Surendranagar","0.0","0.5","0.8","82.0","82.8","0.0","83.3","90.4"
"138","1987","3","Gujarat","Surendranagar","0.0","0.3","0.5","49.2","49.7","0.0","50.0","59.6"
"138","1988","3","Gujarat","Surendranagar","0.0","0.4","0.7","116.8","117.5","0.0","117.9","125.9"
"138","1989","3","Gujarat","Surendranagar","0.7","2.9","2.0","98.2","100.2","0.0","103.8","114.2"
"138","1990","3","Gujarat","Surendranagar","11.2","2.7","2.2","49.8","52.0","0.0","65.9","85.0"
"138","1991","3","Gujarat","Surendranagar","0.0","0.4","2.1","66.7","68.8","0.0","69.2","92.3"
"138","1992","3","Gujarat","Surendranagar","7.6","0.0","2.1","77.9","80.0","0.0","87.6","105.0"
"138","1993","3","Gujarat","Surendranagar","9.3","2.8","2.7","81.2","83.9","0.0","96.0","115.2"
"138","1994","3","Gujarat","Surendranagar","12.69","4.55","102.59","0.6","103.19","0.0","120.4","130.5"
"138","1995","3","Gujarat","Surendranagar","0.17","1.53","65.24","37.01","102.25","0.0","104.0","116.5"
"138","1996","3","Gujarat","Surendranagar","6.57","2.1","72.9","33.18","106.08","0.0","114.7","126.9"
"138","1997","3","Gujarat","Surendranagar","13.43","3.65","89.99","26.18","116.17","0.0","133.3","143.7"
"138","1998","3","Gujarat","Surendranagar","4.4","3.0","98.0","21.9","119.9","0.0","127.3","148.3"
"138","1999","3","Gujarat","Surendranagar","1.0","0.9","105.9","21.9","127.8","0.0","129.7","147.6"
"138","2000","3","Gujarat","Surendranagar","0.0","0.0","72.9","53.2","126.1","0.0","126.1","139.2"
"138","2001","3","Gujarat","Surendranagar","1.7","0.1","66.3","49.4","115.7","0.0","117.5","128.8"
"138","2002","3","Gujarat","Surendranagar","1.5","0.0","64.3","44.0","108.3","0.0","109.8","123.5"
"138","2003","3","Gujarat","Surendranagar","5.0","0.0","76.0","30.0","106.0","0.0","110.9","130.2"
"138","2004","3","Gujarat","Surendranagar","7.9","1.2","86.1","40.4","126.5","0.3","135.9","152.8"
"138","2005","3","Gujarat","Surendranagar","8.9","1.1","108.5","51.1","159.6","0.4","170.01","199.18"
"138","2006","3","Gujarat","Surendranagar","9.6","0.9","141.8","54.0","195.8","0.4","206.65","252.75"
"138","2007","3","Gujarat","Surendranagar","8.4","0.9","126.0","45.0","171.0","0.3","180.6","251.9"
"138","2008","3","Gujarat","Surendranagar","35.7","1.5","117.9","22.8","140.7","0.1","178.0","285.3"
"138","2009","3","Gujarat","Surendranagar","20.3","2.7","160.8","38.6","199.4","7.8","230.2","354.6"
"138","2010","3","Gujarat","Surendranagar","36.2","1.5","118.5","39.9","158.4","0.4","196.6","295.2"
"138","2011","3","Gujarat","Surendranagar","97.1","4.3","160.1","21.8","181.9","9.2","292.5","399.0"
"138","2014","3","Gujarat","Surendranagar","47.78","18.96","122.59","50.81","173.4","56.79","296.93","458.41"
"138","2015","3","Gujarat","Surendranagar","82.5","11.99","139.89","66.55","206.44","15.64","316.59","488.48"
"138","2016","3","Gujarat","Surendranagar","78.76","11.23","144.02","68.31","212.33","19.44","321.86","491.92"
"138","2017","3","Gujarat","Surendranagar","83.77","14.03","137.89","82.03","219.92","4.92","322.61","495.17"
