"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"133","2014","3","Gujarat","Mehsana","7.95","120.87","0.0","1.4","1.4","29.51","0.4","0.0","2.8","0.1","0.0","1.06","1.16","8.38","0.2","0.0","0.0","96.35","42.84","91.18"
"133","2015","3","Gujarat","Mehsana","11.53","120.61","0.0","0.68","0.68","21.93","0.0","0.0","1.4","5.0","0.0","1.05","6.05","12.64","0.64","0.0","0.0","75.45","43.24","0.0"
"133","2016","3","Gujarat","Mehsana","8.47","109.92","0.0","0.3","0.3","18.16","0.2","0.0","1.0","0.4","0.0","4.98","5.42","17.87","0.14","0.0","0.0","59.53","46.54","0.0"
"133","2017","3","Gujarat","Mehsana","12.0","122.22","0.0","0.04","0.04","22.09","0.1","0.0","1.1","4.03","0.0","0.34","4.37","13.42","0.2","0.0","0.0","75.72","48.01","0.0"
"134","1966","3","Gujarat","Panchmahal","1.2","5.3","0.0","0.1","0.1","0.7","0.5","0.0","0.6","1.5","0.0","0.0","1.5","0.0","0.0","0.0","0.1","0.0","-1.0","0.12"
"134","1967","3","Gujarat","Panchmahal","1.2","7.7","0.0","0.1","0.1","0.7","0.9","0.0","0.7","1.4","0.0","0.1","1.5","0.0","0.0","0.0","0.1","0.8","-1.0","0.0"
"134","1968","3","Gujarat","Panchmahal","1.4","6.9","0.0","0.5","0.5","1.2","0.8","0.0","0.5","0.8","0.0","0.0","0.8","0.0","0.0","0.0","0.1","0.6","-1.0","0.3"
"134","1969","3","Gujarat","Panchmahal","1.7","7.9","0.0","0.1","0.1","2.4","0.9","0.0","0.3","2.7","0.0","0.0","2.7","0.0","0.0","0.0","0.2","1.9","-1.0","0.2"
"134","1970","3","Gujarat","Panchmahal","2.4","10.8","0.0","0.4","0.4","2.6","1.2","0.0","0.5","2.9","0.0","0.0","2.9","0.0","0.0","0.0","0.1","1.7","1.0","0.4"
"134","1971","3","Gujarat","Panchmahal","3.3","12.1","0.0","0.9","0.9","4.2","1.0","0.0","0.4","3.0","0.0","0.2","3.2","0.0","0.0","0.0","0.1","2.1","1.2","0.0"
"134","1972","3","Gujarat","Panchmahal","3.6","8.0","0.0","0.8","0.8","3.3","0.4","0.0","0.4","1.4","0.0","0.2","1.6","0.0","0.2","0.0","0.1","2.5","0.9","0.0"
"134","1973","3","Gujarat","Panchmahal","4.3","11.0","0.0","1.0","1.0","3.1","0.8","0.0","0.2","1.3","0.0","0.1","1.4","0.0","0.0","0.0","0.1","3.5","0.9","0.1"
"134","1974","3","Gujarat","Panchmahal","5.5","9.4","0.0","0.4","0.4","2.5","0.9","0.0","0.1","1.6","0.0","0.0","1.6","0.0","0.0","0.0","0.1","5.4","0.7","0.0"
"134","1975","3","Gujarat","Panchmahal","5.5","11.3","0.0","0.4","0.4","2.4","1.4","0.0","0.2","1.9","0.0","0.2","2.1","0.0","0.0","0.0","0.1","5.2","0.9","0.0"
"134","1976","3","Gujarat","Panchmahal","5.0","11.7","0.0","0.4","0.4","3.0","1.5","0.0","0.2","2.3","0.0","0.2","2.5","0.1","0.0","0.0","0.1","5.4","1.2","0.0"
"134","1977","3","Gujarat","Panchmahal","1.8","12.4","0.0","0.0","0.0","2.1","1.6","0.0","0.3","1.7","0.0","0.3","2.0","0.2","0.0","0.0","0.1","5.1","1.0","0.0"
"134","1978","3","Gujarat","Panchmahal","1.7","15.1","0.0","0.4","0.4","2.8","4.7","0.0","0.2","2.8","0.0","0.6","3.4","0.3","0.0","0.0","0.2","5.6","1.0","0.0"
"134","1979","3","Gujarat","Panchmahal","1.6","14.4","0.0","0.6","0.6","4.0","6.0","0.0","0.2","2.8","0.0","1.0","3.8","0.3","0.0","0.0","0.2","5.6","1.0","0.3"
"134","1980","3","Gujarat","Panchmahal","3.2","13.6","0.0","0.3","0.3","5.8","6.8","0.0","0.2","3.3","0.0","0.5","3.8","1.2","0.0","0.0","0.2","5.1","1.1","0.4"
"134","1981","3","Gujarat","Panchmahal","5.8","15.3","0.0","0.1","0.1","5.6","8.7","0.0","0.3","3.0","0.0","0.5","3.5","1.4","0.0","0.0","0.2","4.8","1.5","0.7"
"134","1982","3","Gujarat","Panchmahal","9.2","18.5","0.0","0.7","0.7","4.3","10.5","0.0","0.6","4.9","0.0","0.9","5.8","2.1","0.0","0.0","0.2","3.3","1.8","0.9"
"134","1983","3","Gujarat","Panchmahal","12.0","21.8","0.0","0.3","0.3","5.1","8.3","0.0","0.6","4.5","0.0","0.5","5.0","3.0","0.0","0.0","0.2","4.3","1.7","0.1"
"134","1984","3","Gujarat","Panchmahal","13.8","20.0","0.0","0.5","0.5","5.2","11.0","0.0","0.2","5.0","0.0","0.5","5.5","2.3","0.0","0.0","0.1","5.0","1.9","0.1"
"134","1985","3","Gujarat","Panchmahal","8.7","20.4","0.0","0.5","0.5","4.1","11.2","0.0","0.2","3.7","0.0","0.6","4.3","1.1","0.0","0.0","0.2","2.6","1.2","0.2"
"134","1986","3","Gujarat","Panchmahal","6.8","13.2","0.0","1.2","1.2","2.7","7.2","0.0","0.1","3.4","0.0","0.5","3.9","0.6","0.0","0.0","0.2","5.1","1.4","0.3"
"134","1987","3","Gujarat","Panchmahal","18.4","14.3","0.0","2.2","2.2","1.9","6.2","0.0","0.1","5.8","0.0","0.7","6.5","0.9","0.0","0.0","0.1","3.7","0.9","1.6"
"134","1988","3","Gujarat","Panchmahal","22.1","18.8","0.0","3.5","3.5","4.1","7.3","0.0","0.1","5.2","0.0","0.7","5.9","2.4","0.0","0.0","0.1","2.3","4.8","1.3"
"134","1989","3","Gujarat","Panchmahal","23.8","19.9","0.0","3.4","3.4","5.2","7.1","0.0","0.1","8.4","0.0","0.7","9.1","2.1","0.0","0.0","0.1","1.9","0.7","0.9"
"134","1990","3","Gujarat","Panchmahal","28.1","25.8","0.0","0.0","2.8","4.7","13.1","0.0","0.1","9.3","0.0","0.8","10.1","6.2","0.0","0.0","0.1","2.1","1.0","0.0"
"134","1991","3","Gujarat","Panchmahal","28.5","23.5","0.0","0.0","3.0","6.4","17.1","0.0","0.1","9.4","0.0","1.0","10.4","13.5","0.0","0.0","0.1","2.1","1.1","0.0"
"134","1992","3","Gujarat","Panchmahal","26.4","25.1","0.0","0.0","2.6","7.8","16.4","0.0","0.1","10.8","0.0","1.5","12.3","8.6","0.0","0.0","0.1","1.8","1.6","1.6"
"134","1993","3","Gujarat","Panchmahal","27.8","29.7","0.0","0.0","3.0","6.6","18.7","0.0","0.4","13.2","0.0","1.9","15.1","10.4","0.0","0.0","0.1","1.6","1.6","0.0"
"134","1994","3","Gujarat","Panchmahal","31.7","31.5","0.0","0.0","2.7","4.5","23.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.1"
"134","1995","3","Gujarat","Panchmahal","33.4","27.9","0.0","0.0","3.1","4.2","25.3","0.0","0.4","11.1","0.0","1.7","12.8","9.9","0.0","0.0","0.2","2.4","2.1","0.02"
"134","1996","3","Gujarat","Panchmahal","37.2","42.0","0.0","0.0","2.9","3.9","26.8","0.0","0.0","13.2","0.0","2.5","15.7","8.2","0.0","0.0","0.1","1.6","0.0","0.02"
"134","1997","3","Gujarat","Panchmahal","37.3","50.9","0.0","0.0","2.2","4.3","29.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"134","1998","3","Gujarat","Panchmahal","38.4","54.6","0.0","2.0","2.0","3.6","31.1","0.0","0.0","10.8","0.0","2.5","13.3","12.8","0.0","0.0","0.2","2.3","3.7","3.0"
"134","1999","3","Gujarat","Panchmahal","23.7","25.5","0.0","1.5","1.5","2.4","27.2","0.0","0.1","6.6","0.0","0.9","7.5","3.6","0.0","0.0","0.1","1.6","3.6","2.8"
"134","2000","3","Gujarat","Panchmahal","15.6","4.6","0.0","0.9","0.9","0.8","14.2","0.0","0.1","2.1","0.0","0.3","2.4","0.4","0.0","0.6","0.1","1.7","2.1","0.5"
"134","2001","3","Gujarat","Panchmahal","12.0","7.2","0.0","1.5","1.5","1.0","8.6","0.0","0.2","4.4","0.0","2.1","6.5","0.9","0.0","0.0","0.1","3.3","1.7","1.1"
"134","2002","3","Gujarat","Panchmahal","16.8","15.9","0.1","0.5","0.6","0.9","14.9","0.0","0.5","8.3","0.1","0.9","9.3","1.0","0.0","0.0","0.1","3.6","2.3","1.1"
"134","2003","3","Gujarat","Panchmahal","26.4","52.2","0.0","0.7","0.7","2.6","16.2","0.0","0.5","7.7","0.0","1.8","9.5","2.4","0.0","0.0","0.1","3.1","3.5","1.3"
"134","2004","3","Gujarat","Panchmahal","26.0","54.3","0.0","0.7","0.7","3.1","24.1","0.0","0.5","14.0","1.6","1.9","17.5","0.0","0.0","0.0","0.1","6.8","4.8","1.9"
"134","2005","3","Gujarat","Panchmahal","23.0","54.3","0.0","0.5","0.5","2.8","19.1","0.0","0.6","17.3","0.0","1.5","18.8","2.1","0.0","0.0","0.1","3.0","4.8","3.4"
"134","2006","3","Gujarat","Panchmahal","27.7","63.3","0.0","0.5","0.5","2.9","17.9","0.0","0.5","5.9","0.0","1.6","7.5","2.3","0.0","0.0","0.1","2.9","5.0","3.4"
"134","2007","3","Gujarat","Panchmahal","36.8","74.9","0.0","0.1","0.1","2.2","37.3","0.0","0.2","30.6","0.0","3.1","33.7","4.2","0.0","0.0","0.1","4.6","4.7","2.0"
"134","2008","3","Gujarat","Panchmahal","28.9","36.1","0.0","0.1","0.1","2.7","32.9","0.0","0.2","7.7","0.0","2.6","10.3","3.1","0.2","0.0","0.1","2.8","4.5","2.0"
"134","2009","3","Gujarat","Panchmahal","18.1","45.4","0.0","0.4","0.4","2.8","35.9","0.0","3.6","30.0","0.0","2.8","32.9","1.9","0.1","0.0","0.2","5.0","5.9","3.1"
"134","2010","3","Gujarat","Panchmahal","24.6","47.1","0.0","0.1","0.1","0.0","19.9","0.0","0.2","10.8","0.0","3.1","14.0","1.0","0.0","0.0","0.1","0.0","3.6","0.0"
"134","2011","3","Gujarat","Panchmahal","24.1","34.6","0.0","0.2","0.2","14.2","31.9","0.0","0.1","9.7","0.0","6.1","13.9","7.4","0.7","0.0","0.0","0.5","12.9","0.0"
"134","2014","3","Gujarat","Panchmahal","29.09","99.13","0.0","0.2","0.2","15.12","65.2","0.0","0.0","13.96","0.46","6.72","21.24","2.88","0.99","0.0","0.0","12.75","19.84","7.9"
"134","2015","3","Gujarat","Panchmahal","66.35","63.32","0.1","0.1","0.2","7.14","41.41","0.0","0.0","8.84","4.69","2.9","16.53","1.87","0.45","0.0","0.0","8.64","22.01","0.0"
"134","2016","3","Gujarat","Panchmahal","29.3","81.76","0.0","0.08","0.08","7.26","60.95","0.0","0.0","16.1","0.0","4.24","20.42","4.04","0.38","0.0","0.0","14.69","20.39","0.0"
"134","2017","3","Gujarat","Panchmahal","31.24","63.14","0.0","0.08","0.08","2.32","78.66","0.0","0.0","27.27","0.85","4.37","32.52","3.39","0.18","0.0","0.38","1.79","16.16","0.0"
"135","1966","3","Gujarat","Rajkot","2.8","17.5","0.0","0.3","0.3","0.0","0.5","0.0","0.0","0.3","0.0","0.0","0.3","1.3","0.0","0.0","2.5","31.7","-1.0","7.16"
"135","1967","3","Gujarat","Rajkot","3.4","38.4","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","0.0","0.0","0.3","0.8","0.0","0.0","3.0","27.9","-1.0","8.1"
"135","1968","3","Gujarat","Rajkot","4.0","32.4","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.2","0.0","0.0","0.2","3.9","0.0","0.0","5.6","33.6","-1.0","7.1"
"135","1969","3","Gujarat","Rajkot","5.8","16.1","0.0","0.0","0.0","0.1","0.5","0.0","0.0","0.3","0.0","0.1","0.4","4.2","0.0","0.0","5.4","48.1","-1.0","6.0"
"135","1970","3","Gujarat","Rajkot","3.6","43.1","0.0","0.0","0.0","0.0","0.8","0.0","0.0","0.8","0.0","0.2","1.0","3.2","0.0","0.0","4.2","48.2","1.8","6.8"
"135","1971","3","Gujarat","Rajkot","3.5","37.5","0.0","0.0","0.0","1.0","0.4","0.0","0.0","0.4","0.0","0.1","0.5","1.7","0.0","0.0","4.7","62.4","1.9","6.8"
"135","1972","3","Gujarat","Rajkot","3.2","9.5","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.1","0.0","0.1","0.2","4.5","0.0","0.0","5.3","65.0","1.7","6.6"
"135","1973","3","Gujarat","Rajkot","1.9","4.8","0.5","0.0","0.5","1.4","0.0","0.0","0.0","0.1","0.0","0.1","0.2","8.8","0.0","0.0","7.3","60.3","1.0","4.7"
"135","1974","3","Gujarat","Rajkot","0.7","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.2","2.1","0.4","0.0","4.4","37.6","0.8","4.1"
"135","1975","3","Gujarat","Rajkot","1.2","39.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.1","0.8","2.1","0.0","0.0","2.1","50.4","1.6","7.8"
"135","1976","3","Gujarat","Rajkot","1.1","38.2","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.4","0.0","0.1","0.5","1.6","0.0","0.0","5.8","43.5","2.4","9.4"
"135","1977","3","Gujarat","Rajkot","1.3","35.9","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.3","0.0","0.1","0.4","1.5","0.0","0.0","11.6","60.8","4.0","8.0"
"135","1978","3","Gujarat","Rajkot","1.0","42.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.2","0.7","5.2","0.1","0.0","8.8","63.1","2.9","7.2"
"135","1979","3","Gujarat","Rajkot","0.9","56.1","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.9","0.0","0.4","1.3","7.2","0.0","0.0","6.5","67.0","5.2","10.8"
"135","1980","3","Gujarat","Rajkot","1.0","58.4","0.0","0.1","0.1","0.0","0.0","0.0","0.0","1.3","0.0","0.2","1.5","20.0","0.0","0.0","11.3","47.4","3.9","9.8"
"135","1981","3","Gujarat","Rajkot","0.8","55.0","0.0","0.1","0.1","0.2","0.0","0.0","0.0","3.9","0.0","0.2","4.1","23.7","0.0","0.0","19.6","66.3","3.2","8.2"
"135","1982","3","Gujarat","Rajkot","0.7","49.8","0.0","1.3","1.3","0.1","0.0","0.0","0.0","5.2","0.0","0.3","5.5","30.3","0.0","0.0","17.3","52.2","3.8","9.5"
"135","1983","3","Gujarat","Rajkot","0.7","85.5","0.0","0.0","0.0","2.7","0.0","0.0","0.0","3.4","0.0","0.2","3.6","25.7","0.0","0.0","13.5","54.2","4.1","12.1"
"135","1984","3","Gujarat","Rajkot","0.7","59.9","0.0","0.0","0.0","1.6","0.6","0.0","0.0","5.8","0.0","0.2","6.0","27.3","0.0","0.0","13.2","58.8","3.9","10.5"
"135","1985","3","Gujarat","Rajkot","0.4","8.6","0.0","0.0","0.0","1.8","0.1","0.0","0.0","1.1","0.0","0.3","1.4","14.1","0.0","0.0","12.1","69.8","3.4","6.8"
"135","1986","3","Gujarat","Rajkot","0.3","3.7","0.0","0.0","0.0","1.2","0.0","0.0","0.0","0.3","0.0","0.0","0.3","4.2","0.0","0.0","4.9","71.2","2.4","4.6"
"135","1987","3","Gujarat","Rajkot","0.1","2.1","0.0","0.0","0.0","3.9","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.3","0.0","0.0","1.2","35.8","8.2","4.2"
"135","1988","3","Gujarat","Rajkot","0.1","79.2","0.0","0.0","0.0","2.1","0.0","0.0","0.0","7.1","0.0","0.6","7.7","14.1","0.0","0.0","0.6","80.7","9.1","11.4"
"135","1989","3","Gujarat","Rajkot","0.0","52.3","0.0","0.0","0.0","2.2","0.0","0.0","0.0","4.0","0.3","0.2","4.5","23.8","0.0","0.0","2.0","75.2","6.4","8.9"
"135","1990","3","Gujarat","Rajkot","0.0","51.3","0.0","0.0","0.0","0.1","0.0","0.0","0.0","4.9","0.2","0.1","5.2","9.0","0.0","0.0","4.8","47.0","7.1","0.0"
"135","1991","3","Gujarat","Rajkot","0.0","24.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","0.1","0.2","2.9","8.5","0.0","0.0","4.5","52.0","7.8","0.0"
"135","1992","3","Gujarat","Rajkot","0.0","70.3","0.0","0.0","0.0","0.2","0.0","0.0","0.0","5.1","0.3","0.2","5.6","6.9","0.0","0.0","2.1","79.0","9.0","8.2"
"135","1993","3","Gujarat","Rajkot","0.0","15.7","0.0","0.0","0.0","0.1","0.0","0.0","0.0","2.5","0.6","0.0","3.1","1.5","0.0","0.0","1.3","56.2","5.5","0.0"
"135","1994","3","Gujarat","Rajkot","0.1","96.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.86"
"135","1995","3","Gujarat","Rajkot","0.0","23.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","2.6","1.0","0.1","3.7","6.9","0.0","0.0","1.2","85.2","9.0","0.06"
"135","1996","3","Gujarat","Rajkot","0.0","30.5","0.0","0.0","0.0","0.3","0.0","0.0","0.0","5.3","4.6","0.3","10.2","3.6","0.0","0.0","1.0","105.3","0.0","0.12"
"135","1997","3","Gujarat","Rajkot","0.0","43.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"135","1998","3","Gujarat","Rajkot","0.0","31.5","0.0","0.0","0.0","0.1","0.0","0.0","0.0","5.9","1.4","0.1","7.4","1.8","0.2","0.0","0.6","120.9","10.1","5.3"
"135","1999","3","Gujarat","Rajkot","0.0","9.6","0.0","0.0","0.0","0.2","0.0","0.0","0.0","2.6","2.0","0.1","4.7","0.4","0.0","0.0","0.6","116.9","7.4","8.1"
"135","2000","3","Gujarat","Rajkot","0.0","3.2","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.5","0.3","0.0","0.8","0.3","0.0","12.3","0.4","141.8","3.7","6.0"
"135","2001","3","Gujarat","Rajkot","0.0","7.4","0.0","0.0","0.0","0.2","0.0","0.0","0.0","1.6","0.6","0.1","2.3","0.3","0.0","0.0","0.6","158.8","4.0","7.0"
"135","2002","3","Gujarat","Rajkot","0.0","15.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.6","0.0","2.2","2.4","0.0","0.0","0.3","140.9","5.2","8.1"
"135","2003","3","Gujarat","Rajkot","0.0","56.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","6.3","0.6","0.0","6.9","2.4","0.0","0.0","0.3","128.5","11.2","9.6"
"135","2004","3","Gujarat","Rajkot","0.0","44.8","0.0","0.0","0.0","0.1","0.0","0.0","0.0","4.1","0.3","0.1","4.5","0.0","0.0","0.0","0.2","160.5","10.7","9.97"
"135","2005","3","Gujarat","Rajkot","0.0","74.5","0.0","0.0","0.0","0.2","0.0","0.0","0.0","7.4","0.1","0.4","7.9","9.0","0.0","0.0","0.2","179.8","13.0","9.7"
"135","2006","3","Gujarat","Rajkot","0.0","84.2","0.0","3.5","3.5","4.1","0.0","0.0","0.0","10.0","0.1","0.1","10.2","7.1","0.1","0.0","0.7","225.3","11.2","13.1"
"135","2007","3","Gujarat","Rajkot","0.0","90.7","0.0","4.5","4.5","0.3","0.0","0.0","0.0","9.7","0.3","0.1","10.1","6.6","0.0","0.0","0.2","260.2","12.9","11.9"
"135","2008","3","Gujarat","Rajkot","0.0","96.4","0.1","0.2","0.2","0.5","0.0","0.0","0.0","6.8","0.2","0.9","7.9","5.9","0.6","0.0","0.6","251.7","10.1","7.6"
"135","2009","3","Gujarat","Rajkot","0.0","44.4","0.0","0.4","0.4","0.9","0.3","0.0","0.0","5.0","0.1","0.1","5.2","30.2","0.5","0.0","0.1","254.0","18.8","57.4"
"135","2010","3","Gujarat","Rajkot","0.0","44.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","0.3","0.1","10.1","30.2","0.0","0.0","0.2","254.0","12.9","0.0"
"135","2011","3","Gujarat","Rajkot","0.0","77.8","0.0","0.6","0.6","1.5","0.0","0.0","0.0","9.3","0.0","0.1","9.5","16.5","2.0","0.0","0.1","245.8","15.4","0.0"
"135","2014","3","Gujarat","Rajkot","0.0","62.66","0.1","0.2","0.2","0.54","0.0","0.0","0.0","3.94","0.1","2.78","6.81","9.13","5.43","0.0","0.17","250.58","11.2","11.8"
"135","2015","3","Gujarat","Rajkot","0.0","27.73","0.0","0.0","0.0","0.31","0.4","0.0","0.0","5.63","0.0","1.24","6.76","21.36","0.75","0.0","0.27","320.33","9.26","0.0"
"135","2016","3","Gujarat","Rajkot","0.0","25.71","0.0","0.0","0.0","0.44","0.1","0.0","0.0","4.79","2.7","0.5","7.89","59.12","3.96","0.0","0.17","300.52","10.72","0.0"
"135","2017","3","Gujarat","Rajkot","0.0","69.14","0.0","0.0","0.0","0.37","0.3","0.0","0.56","16.9","1.6","0.5","19.0","16.63","1.74","0.0","0.17","340.78","10.68","0.0"
"136","1966","3","Gujarat","Sabarkantha","0.5","22.3","0.0","0.2","0.2","3.2","6.0","0.0","0.2","1.4","0.0","1.1","2.5","0.2","0.0","0.0","0.8","20.4","-1.0","1.13"
"136","1967","3","Gujarat","Sabarkantha","0.5","26.3","0.0","0.1","0.1","2.1","4.1","0.0","0.6","0.8","0.0","1.2","2.0","0.1","0.0","0.0","0.7","16.8","-1.0","0.9"
"136","1968","3","Gujarat","Sabarkantha","0.7","27.2","0.1","0.2","0.3","2.8","6.6","0.0","0.7","1.1","0.0","0.9","2.0","0.4","0.0","0.0","1.0","16.8","-1.0","1.2"
"136","1969","3","Gujarat","Sabarkantha","0.4","24.9","0.1","0.1","0.2","2.7","4.7","0.0","0.3","0.6","0.0","0.7","1.3","0.6","0.0","0.0","1.2","19.3","-1.0","0.8"
"136","1970","3","Gujarat","Sabarkantha","1.0","32.7","0.1","0.3","0.4","1.9","2.9","0.0","0.5","0.8","0.0","0.7","1.5","0.0","0.0","0.0","0.5","25.1","0.7","2.1"
"136","1971","3","Gujarat","Sabarkantha","1.2","31.8","0.5","0.4","0.9","2.6","3.4","0.0","0.5","1.0","0.0","0.7","1.7","0.2","0.0","0.0","0.4","21.7","1.4","3.1"
"136","1972","3","Gujarat","Sabarkantha","1.3","31.1","0.0","1.4","1.4","5.1","3.6","0.0","0.4","0.4","0.0","0.6","1.0","0.2","0.0","0.0","0.4","27.9","0.8","1.6"
"136","1973","3","Gujarat","Sabarkantha","0.8","34.6","0.3","0.3","0.6","5.5","6.3","0.0","0.7","0.7","0.1","0.6","1.4","0.3","0.0","0.0","0.4","42.7","0.9","1.3"
"136","1974","3","Gujarat","Sabarkantha","1.0","29.8","0.0","0.4","0.4","1.9","6.4","0.0","0.8","0.6","0.0","0.2","0.8","0.2","0.0","0.0","0.5","40.1","0.7","1.4"
"136","1975","3","Gujarat","Sabarkantha","1.0","36.9","0.0","0.1","0.1","2.2","9.8","0.0","1.1","0.4","0.0","0.4","0.8","0.0","0.0","0.0","0.5","60.9","1.3","3.2"
"136","1976","3","Gujarat","Sabarkantha","1.1","36.9","0.0","0.1","0.1","2.7","8.7","0.0","1.3","0.1","0.0","0.5","0.6","0.0","0.0","0.0","0.6","65.0","1.5","3.7"
"136","1977","3","Gujarat","Sabarkantha","3.0","39.5","0.0","0.1","0.1","3.3","10.5","0.0","1.7","0.2","0.0","0.8","1.0","0.3","0.0","0.0","0.6","82.9","1.7","3.1"
"136","1978","3","Gujarat","Sabarkantha","3.2","39.6","0.0","0.1","0.1","3.4","14.1","0.0","1.4","0.1","0.0","0.7","0.8","0.4","0.0","0.0","1.0","83.6","1.8","4.9"
"136","1979","3","Gujarat","Sabarkantha","3.9","41.2","0.0","0.1","0.1","3.9","9.6","0.0","1.4","0.3","0.0","0.6","0.9","1.2","0.0","0.0","1.0","80.9","2.1","5.2"
"136","1980","3","Gujarat","Sabarkantha","9.4","40.1","0.0","0.1","0.1","4.4","10.8","0.0","1.2","0.4","0.0","0.6","1.0","1.1","0.0","0.0","0.7","82.5","2.4","4.0"
"136","1981","3","Gujarat","Sabarkantha","5.8","46.5","0.0","0.1","0.1","5.8","8.9","0.0","1.4","0.4","0.0","0.7","1.1","1.6","0.0","0.0","1.0","75.4","2.1","6.3"
"136","1982","3","Gujarat","Sabarkantha","6.9","46.6","0.0","0.1","0.1","4.3","11.5","0.0","2.0","1.0","0.0","0.5","1.5","1.7","0.0","0.0","0.7","76.6","1.7","3.9"
"136","1983","3","Gujarat","Sabarkantha","5.3","42.8","0.0","0.2","0.2","5.7","11.1","0.0","1.4","0.1","0.0","0.8","0.9","1.2","0.0","0.0","0.6","67.0","2.7","2.1"
"136","1984","3","Gujarat","Sabarkantha","5.5","40.8","0.0","0.4","0.4","4.8","6.8","0.0","1.3","0.6","0.0","0.5","1.1","0.8","0.0","0.0","1.0","77.0","2.0","2.9"
"136","1985","3","Gujarat","Sabarkantha","6.2","35.0","0.0","0.2","0.2","4.1","4.8","0.0","1.0","0.6","0.0","0.5","1.1","0.7","0.0","0.0","0.6","87.6","1.8","3.8"
"136","1986","3","Gujarat","Sabarkantha","3.7","31.3","0.1","0.1","0.2","4.1","6.2","0.0","1.0","0.5","0.0","0.6","1.1","0.5","0.0","0.0","0.3","71.4","1.9","2.7"
"136","1987","3","Gujarat","Sabarkantha","3.1","30.3","0.1","0.3","0.4","4.8","5.3","0.0","0.3","1.0","0.0","0.4","1.4","0.5","0.0","0.0","0.5","54.7","2.1","6.3"
"136","1988","3","Gujarat","Sabarkantha","2.6","38.7","0.1","0.3","0.4","5.6","7.2","0.0","0.7","2.0","0.0","1.2","3.2","1.2","0.0","0.0","0.5","44.4","3.8","5.3"
"136","1989","3","Gujarat","Sabarkantha","4.4","39.2","0.1","0.5","0.6","6.2","6.6","0.0","1.0","2.4","0.0","1.6","4.0","1.7","0.0","0.0","0.5","40.2","2.8","7.0"
"136","1990","3","Gujarat","Sabarkantha","5.9","49.7","0.0","0.0","0.2","13.0","4.6","0.0","0.6","3.6","0.4","1.6","5.6","3.1","0.0","0.0","0.4","22.7","3.1","0.0"
"136","1991","3","Gujarat","Sabarkantha","6.5","55.8","0.0","0.0","0.9","10.3","3.7","0.0","0.9","2.4","0.6","1.7","4.7","4.9","0.2","0.0","0.5","14.0","4.4","0.0"
"136","1992","3","Gujarat","Sabarkantha","6.8","57.7","0.0","0.0","0.6","10.7","3.3","0.0","1.2","1.2","0.7","1.9","3.8","3.8","0.0","0.0","0.4","12.9","6.1","7.1"
"136","1993","3","Gujarat","Sabarkantha","8.7","60.4","0.0","0.0","0.5","10.6","3.3","0.0","1.3","2.3","0.4","2.2","4.9","4.9","0.0","0.0","0.6","11.4","7.4","0.0"
