"Dist Code","Year","State Code","State Name","Dist Name","JANUARY WATER DEFICIT (Millimeters)","FEBRUARY WATER DEFICIT (Millimeters)","MARCH WATER DEFICIT (Millimeters)","APRIL WATER DEFICIT (Millimeters)","MAY WATER DEFICIT (Millimeters)","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"133","1978","3","Gujarat","Mehsana","65.55","82.56","149.56","189.09","237.77","105.65","0.0","0.0","49.86","76.2","78.3"
"133","1979","3","Gujarat","Mehsana","98.22","107.77","177.26","203.21","211.35","137.58","43.87","0.0","68.15","107.12","69.15"
"133","1980","3","Gujarat","Mehsana","98.22","112.13","175.74","202.6","258.94","8.92","0.0","0.1","76.01","117.92","89.32"
"133","1981","3","Gujarat","Mehsana","85.05","107.22","138.91","193.19","244.11","174.77","0.0","0.0","8.01","41.77","43.7"
"133","1982","3","Gujarat","Mehsana","70.47","95.87","152.98","198.67","187.33","188.53","0.0","7.54","78.13","107.28","61.07"
"133","1983","3","Gujarat","Mehsana","94.23","111.63","170.1","209.02","250.85","162.95","0.0","0.0","2.26","39.74","46.96"
"133","1984","3","Gujarat","Mehsana","73.35","104.39","160.26","200.0","238.83","185.57","0.0","0.0","25.7","58.5","57.93"
"133","1985","3","Gujarat","Mehsana","85.7","100.01","161.83","205.03","240.37","197.99","0.0","0.07","94.55","92.85","77.72"
"133","1986","3","Gujarat","Mehsana","97.52","115.51","172.27","219.31","252.89","66.18","42.48","29.47","135.81","141.6","105.86"
"133","1987","3","Gujarat","Mehsana","102.03","115.28","160.57","224.08","243.55","183.64","115.09","32.47","147.71","141.34","110.4"
"133","1988","3","Gujarat","Mehsana","99.26","121.46","176.22","210.2","266.17","174.58","0.0","0.05","4.1","55.72","55.34"
"133","1989","3","Gujarat","Mehsana","71.82","100.86","149.45","203.31","233.85","133.11","0.0","0.0","51.4","82.35","79.72"
"133","1990","3","Gujarat","Mehsana","90.53","107.5","167.4","209.1","231.29","180.68","0.69","0.0","0.0","43.28","51.56"
"133","1991","3","Gujarat","Mehsana","65.04","90.88","146.6","188.66","232.54","184.88","0.0","25.3","58.18","88.3","83.88"
"133","1992","3","Gujarat","Mehsana","84.05","104.37","159.86","196.39","238.58","193.32","0.0","8.99","0.0","55.4","58.64"
"133","1993","3","Gujarat","Mehsana","80.71","105.26","164.41","208.78","252.57","176.15","0.0","31.97","12.39","64.28","66.8"
"133","1994","3","Gujarat","Mehsana","80.26","109.1","168.34","205.21","248.37","125.63","0.0","0.0","0.0","51.08","60.03"
"133","1995","3","Gujarat","Mehsana","80.84","106.94","159.65","203.66","239.67","192.7","0.0","35.26","43.7","117.37","99.19"
"133","1996","3","Gujarat","Mehsana","108.13","126.92","185.38","212.63","253.12","110.89","0.0","0.01","17.45","48.95","56.3"
"133","1997","3","Gujarat","Mehsana","71.27","101.68","159.76","183.49","220.5","78.74","3.73","0.0","0.0","74.9","74.56"
"133","1998","3","Gujarat","Mehsana","92.85","109.34","159.11","201.16","235.65","112.91","0.0","2.3","0.0","35.73","45.26"
"133","1999","3","Gujarat","Mehsana","68.15","96.38","157.41","188.29","228.27","86.65","0.0","55.78","81.2","55.82","83.88"
"133","2000","3","Gujarat","Mehsana","91.48","109.03","171.74","220.42","236.94","162.49","0.0","18.27","56.08","84.23","79.17"
"133","2001","3","Gujarat","Mehsana","88.71","105.24","161.91","184.38","231.92","30.79","0.0","7.87","78.52","92.05","85.32"
"133","2002","3","Gujarat","Mehsana","91.53","115.35","161.41","200.87","260.96","112.19","102.61","39.38","63.24","137.95","93.97"
"133","2003","3","Gujarat","Mehsana","99.06","110.12","164.21","211.62","248.43","152.25","0.0","0.0","33.79","61.96","59.43"
"133","2004","3","Gujarat","Mehsana","73.61","103.33","151.71","208.07","225.16","112.29","0.01","0.0","49.86","62.88","63.81"
"133","2005","3","Gujarat","Mehsana","76.85","103.33","159.63","183.78","212.57","52.57","0.0","0.02","0.0","46.72","43.34"
"133","2006","3","Gujarat","Mehsana","57.69","84.67","94.8","183.9","236.59","101.51","0.0","0.0","0.0","46.22","44.36"
"133","2007","3","Gujarat","Mehsana","63.09","85.43","132.72","185.27","221.15","117.59","0.0","0.0","2.24","45.98","45.05"
"133","2008","3","Gujarat","Mehsana","63.4","81.15","145.19","183.06","245.34","142.18","0.0","0.0","0.0","61.74","62.87"
"133","2009","3","Gujarat","Mehsana","76.68","96.58","146.18","184.26","227.55","173.91","0.0","10.46","52.03","79.12","67.69"
"133","2010","3","Gujarat","Mehsana","81.01","101.33","154.75","197.08","240.84","136.07","0.0","0.0","0.0","44.92","36.24"
"133","2011","3","Gujarat","Mehsana","57.44","81.52","142.26","179.33","225.0","177.82","0.0","0.0","7.2","51.98","50.41"
"133","2012","3","Gujarat","Mehsana","64.41","89.03","142.02","175.66","204.0","158.62","52.91","0.02","0.0","49.59","44.9"
"133","2013","3","Gujarat","Mehsana","62.14","89.46","125.64","162.94","211.08","81.47","0.0","0.01","0.0","24.19","38.54"
"133","2014","3","Gujarat","Mehsana","59.88","72.05","129.26","157.28","196.72","196.0","0.0","10.25","0.0","40.63","40.73"
"133","2015","3","Gujarat","Mehsana","52.02","76.54","122.38","166.84","199.78","71.41","0.0","31.33","19.69","76.01","63.97"
"134","1958","3","Gujarat","Panchmahal","57.1","83.93","155.1","200.6","218.93","86.77","0.0","0.0","0.0","16.97","43.13"
"134","1959","3","Gujarat","Panchmahal","58.98","80.6","152.28","190.2","239.55","110.25","0.0","0.0","0.0","16.65","39.68"
"134","1960","3","Gujarat","Panchmahal","62.45","88.4","153.71","185.4","225.18","10.48","0.0","0.0","2.03","60.34","67.44"
"134","1961","3","Gujarat","Panchmahal","96.24","101.66","174.8","182.46","208.34","108.22","0.0","0.0","0.0","40.65","47.27"
"134","1962","3","Gujarat","Panchmahal","63.01","91.72","114.76","185.69","219.25","147.17","0.0","0.0","0.0","51.61","49.39"
"134","1963","3","Gujarat","Panchmahal","79.45","106.89","158.84","189.02","235.18","139.62","0.0","0.0","0.0","33.67","37.42"
"134","1964","3","Gujarat","Panchmahal","0.0","0.0","0.17","0.0","1.86","64.81","480.29","249.82","215.6","0.4","0.1"
"134","1965","3","Gujarat","Panchmahal","2.25","0.0","4.75","0.38","0.46","18.27","460.88","174.11","36.84","0.02","0.66"
"134","1966","3","Gujarat","Panchmahal","0.22","0.0","0.59","0.02","2.64","73.15","357.08","59.63","263.86","0.12","1.05"
"134","1967","3","Gujarat","Panchmahal","0.0","0.0","15.22","0.28","0.03","146.78","512.69","241.57","205.51","0.72","0.0"
"134","1968","3","Gujarat","Panchmahal","0.02","0.76","6.49","0.0","0.0","21.91","194.1","298.25","73.87","5.24","0.05"
"134","1969","3","Gujarat","Panchmahal","65.51","79.77","144.84","180.4","209.63","75.81","0.0","0.0","0.0","45.12","43.95"
"134","1970","3","Gujarat","Panchmahal","55.24","82.13","126.8","166.85","203.06","0.0","0.0","0.0","0.0","40.34","36.72"
"134","1971","3","Gujarat","Panchmahal","49.27","72.12","123.16","180.4","196.12","20.6","0.0","0.0","0.0","43.45","38.9"
"134","1972","3","Gujarat","Panchmahal","51.84","73.64","124.2","168.16","212.09","127.02","0.0","0.0","43.72","73.13","62.9"
"134","1973","3","Gujarat","Panchmahal","77.66","105.37","149.16","182.76","229.49","92.53","0.0","0.0","0.0","42.37","40.79"
"134","1974","3","Gujarat","Panchmahal","54.92","76.64","137.62","174.01","180.34","156.52","0.0","20.35","26.61","83.54","86.66"
"134","1975","3","Gujarat","Panchmahal","90.15","107.1","157.54","194.15","241.57","35.92","0.0","0.0","0.0","20.79","40.75"
"134","1976","3","Gujarat","Panchmahal","53.21","77.91","145.09","192.39","241.44","3.1","0.0","0.0","0.0","48.48","34.3"
"134","1977","3","Gujarat","Panchmahal","60.98","80.09","147.37","199.26","204.43","5.89","0.0","0.0","0.0","45.78","45.11"
"134","1978","3","Gujarat","Panchmahal","55.98","76.28","142.74","178.14","228.66","39.11","0.0","0.0","25.52","53.98","55.2"
"134","1979","3","Gujarat","Panchmahal","82.34","108.4","177.86","203.71","200.69","94.28","0.0","0.0","21.14","53.33","36.64"
"134","1980","3","Gujarat","Panchmahal","74.39","102.61","173.95","198.03","244.7","0.0","0.0","0.0","32.94","64.26","61.3"
"134","1981","3","Gujarat","Panchmahal","73.13","98.83","158.12","185.54","229.39","110.26","0.0","0.0","0.0","28.15","38.8"
"134","1982","3","Gujarat","Panchmahal","60.43","80.07","147.71","197.24","178.17","160.1","0.0","0.0","49.89","71.05","46.56"
"134","1983","3","Gujarat","Panchmahal","86.51","109.2","171.04","206.84","239.39","73.65","0.0","0.0","0.0","25.77","40.36"
"134","1984","3","Gujarat","Panchmahal","60.77","90.04","149.37","189.87","219.35","140.68","0.0","0.0","1.5","46.2","48.76"
"134","1985","3","Gujarat","Panchmahal","70.99","92.01","155.07","200.01","233.97","185.71","0.0","0.0","32.37","31.78","50.05"
"134","1986","3","Gujarat","Panchmahal","77.87","105.49","179.22","217.06","250.19","7.04","0.0","0.0","49.83","88.0","85.77"
"134","1987","3","Gujarat","Panchmahal","103.09","115.51","170.55","227.72","226.77","139.92","28.03","0.0","80.54","102.33","94.56"
"134","1988","3","Gujarat","Panchmahal","95.55","121.45","178.24","197.33","252.03","109.25","0.0","0.0","0.0","44.22","45.32"
"134","1989","3","Gujarat","Panchmahal","67.62","96.68","133.24","197.88","225.85","62.36","0.0","0.0","15.9","53.51","56.17"
"134","1990","3","Gujarat","Panchmahal","70.33","102.24","163.37","207.72","211.14","119.38","0.0","0.0","0.0","41.41","50.22"
"134","1991","3","Gujarat","Panchmahal","63.1","87.38","152.66","192.72","224.14","118.74","0.0","0.74","39.32","62.96","64.6"
"134","1992","3","Gujarat","Panchmahal","80.75","103.15","160.51","196.76","229.55","156.87","0.0","0.0","0.0","46.91","54.23"
"134","1993","3","Gujarat","Panchmahal","66.93","101.67","164.9","209.7","242.91","136.13","0.0","2.62","0.0","43.47","50.56"
"134","1994","3","Gujarat","Panchmahal","66.53","99.6","157.41","198.41","235.25","45.36","0.0","0.0","0.0","51.71","59.24"
"134","1995","3","Gujarat","Panchmahal","77.99","111.8","157.71","187.31","225.38","157.18","0.0","0.77","0.0","52.41","59.54"
"134","1996","3","Gujarat","Panchmahal","90.92","126.03","178.82","209.68","237.75","106.87","0.0","0.0","0.0","31.17","42.4"
"134","1997","3","Gujarat","Panchmahal","63.09","88.77","158.92","181.45","214.96","44.45","0.0","0.0","0.0","47.02","48.65"
"134","1998","3","Gujarat","Panchmahal","73.01","101.99","158.86","197.41","219.55","84.61","0.0","0.0","0.0","32.86","42.98"
"134","1999","3","Gujarat","Panchmahal","63.36","94.2","154.33","189.91","226.36","18.97","0.0","24.12","0.02","22.32","48.34"
"134","2000","3","Gujarat","Panchmahal","70.98","99.04","170.0","209.24","217.44","79.66","0.0","0.02","39.73","66.16","67.74"
"134","2001","3","Gujarat","Panchmahal","84.16","103.43","162.8","187.48","222.7","0.0","0.0","0.0","43.23","48.12","60.63"
"134","2002","3","Gujarat","Panchmahal","81.36","113.31","156.14","190.16","253.11","29.24","72.67","0.0","0.71","103.29","77.92"
"134","2003","3","Gujarat","Panchmahal","101.22","120.12","161.57","200.5","232.32","87.85","0.0","0.0","0.01","47.97","45.54"
"134","2004","3","Gujarat","Panchmahal","65.63","98.45","147.05","212.29","216.0","72.53","0.0","0.0","26.23","45.76","49.55"
"134","2005","3","Gujarat","Panchmahal","65.95","98.45","151.88","179.03","198.69","4.2","0.0","0.0","0.0","46.24","41.97"
"134","2006","3","Gujarat","Panchmahal","57.57","78.76","111.11","181.69","223.32","44.8","0.0","0.0","0.0","43.2","40.95"
"134","2007","3","Gujarat","Panchmahal","59.32","82.07","136.15","179.53","212.72","77.81","0.0","0.0","0.0","45.03","45.55"
"134","2008","3","Gujarat","Panchmahal","62.0","81.92","140.79","176.92","232.31","106.2","0.0","0.0","0.0","45.32","48.17"
"134","2009","3","Gujarat","Panchmahal","62.61","86.03","144.74","174.96","225.07","152.56","0.0","0.0","22.6","49.01","49.34"
"134","2010","3","Gujarat","Panchmahal","64.66","88.96","150.83","194.02","233.81","101.72","0.0","0.0","0.0","42.58","36.61"
"134","2011","3","Gujarat","Panchmahal","55.61","77.1","142.52","171.84","216.22","130.87","0.0","0.0","0.0","46.91","48.04"
"134","2012","3","Gujarat","Panchmahal","60.05","85.28","140.55","174.32","197.86","131.06","0.0","0.0","0.0","44.97","42.69"
"134","2013","3","Gujarat","Panchmahal","60.92","85.76","134.72","160.29","210.46","8.59","0.0","0.0","0.0","14.29","39.05"
"134","2014","3","Gujarat","Panchmahal","60.38","69.22","129.58","158.91","182.23","186.9","0.0","0.0","0.0","40.57","41.32"
"134","2015","3","Gujarat","Panchmahal","55.61","79.55","113.62","169.26","195.98","16.96","0.0","2.95","0.0","50.08","46.83"
"135","1958","3","Gujarat","Rajkot","82.62","104.44","168.31","197.22","222.04","137.21","0.0","1.62","0.0","29.71","47.38"
"135","1959","3","Gujarat","Rajkot","87.84","105.76","169.49","198.45","240.44","119.04","0.0","10.06","0.0","37.95","49.67"
"135","1960","3","Gujarat","Rajkot","94.15","113.72","164.4","191.52","225.1","50.1","0.0","63.97","62.27","137.73","106.23"
"135","1961","3","Gujarat","Rajkot","109.02","107.24","177.16","189.87","230.43","90.75","0.0","2.9","0.0","41.09","56.16"
"135","1962","3","Gujarat","Rajkot","83.72","106.66","97.16","195.49","218.94","170.5","0.0","9.08","5.75","82.82","67.41"
"135","1963","3","Gujarat","Rajkot","106.86","117.09","164.35","204.42","244.18","169.52","0.21","0.0","38.57","87.26","78.38"
"135","1964","3","Gujarat","Rajkot","0.02","0.0","0.0","0.0","8.78","137.47","292.19","221.97","141.71","0.0","0.0"
"135","1965","3","Gujarat","Rajkot","0.86","0.0","0.02","0.05","1.46","0.25","372.93","146.78","83.86","0.43","3.13"
"135","1966","3","Gujarat","Rajkot","0.09","0.0","0.0","0.02","1.9","83.48","241.87","10.51","109.17","0.93","0.0"
"135","1967","3","Gujarat","Rajkot","0.0","0.0","31.77","0.32","0.0","90.46","505.79","64.42","30.38","0.19","0.0"
"135","1968","3","Gujarat","Rajkot","0.53","0.41","5.62","0.0","0.0","9.35","177.01","237.49","54.53","11.3","0.02"
"135","1969","3","Gujarat","Rajkot","98.7","108.97","163.1","194.24","237.42","133.21","0.0","53.68","85.75","126.69","97.77"
"135","1970","3","Gujarat","Rajkot","93.31","114.92","166.07","188.63","229.0","76.13","0.0","0.0","0.0","34.68","49.01"
"135","1971","3","Gujarat","Rajkot","82.59","105.47","157.05","196.37","226.98","72.2","0.0","3.15","13.1","78.57","71.49"
"135","1972","3","Gujarat","Rajkot","87.74","103.32","161.63","193.54","225.74","99.55","0.0","81.19","134.41","135.85","106.91"
"135","1973","3","Gujarat","Rajkot","98.36","119.87","163.07","203.19","248.35","143.51","0.0","27.7","28.75","101.54","84.56"
"135","1974","3","Gujarat","Rajkot","94.01","116.9","172.6","201.66","211.9","185.51","67.78","99.31","91.32","103.09","99.73"
"135","1975","3","Gujarat","Rajkot","101.24","116.27","166.33","197.61","235.84","94.52","44.09","0.97","0.35","62.55","80.46"
"135","1976","3","Gujarat","Rajkot","82.76","106.78","157.12","195.73","247.43","95.28","0.0","3.87","15.04","99.85","67.44"
"135","1977","3","Gujarat","Rajkot","95.52","111.79","167.86","205.75","230.22","73.04","0.0","10.06","0.53","51.98","63.53"
"135","1978","3","Gujarat","Rajkot","86.32","106.21","164.52","187.27","236.49","1.1","6.63","0.18","75.49","99.27","99.01"
"135","1979","3","Gujarat","Rajkot","99.2","107.82","173.67","191.18","232.79","18.72","91.93","0.0","27.5","60.66","36.9"
"135","1980","3","Gujarat","Rajkot","93.5","110.82","166.73","186.18","235.42","0.0","0.0","9.1","41.7","92.38","91.03"
"135","1981","3","Gujarat","Rajkot","99.97","110.33","119.56","193.02","235.42","146.56","0.0","0.0","6.18","37.21","40.72"
"135","1982","3","Gujarat","Rajkot","91.91","106.57","158.91","194.15","184.7","181.33","0.0","15.59","63.94","116.08","44.93"
"135","1983","3","Gujarat","Rajkot","101.01","114.07","172.72","198.18","243.8","23.74","0.0","0.0","21.16","53.23","71.05"
"135","1984","3","Gujarat","Rajkot","98.07","122.82","166.08","200.37","236.84","140.54","1.06","4.54","0.54","95.11","82.69"
"135","1985","3","Gujarat","Rajkot","102.08","114.65","172.9","202.88","208.34","173.17","48.82","4.38","91.56","104.35","99.29"
"135","1986","3","Gujarat","Rajkot","109.24","117.29","178.78","212.55","240.35","3.87","118.05","52.0","130.65","148.43","113.42"
"135","1987","3","Gujarat","Rajkot","112.63","117.34","172.53","217.71","229.62","172.65","124.95","76.23","149.92","148.97","114.98"
"135","1988","3","Gujarat","Rajkot","103.61","126.26","178.94","207.96","249.64","160.6","0.0","14.4","1.27","55.35","63.23"
"135","1989","3","Gujarat","Rajkot","89.65","106.19","162.47","199.27","222.12","49.44","0.0","20.52","53.55","107.9","93.34"
"135","1990","3","Gujarat","Rajkot","98.45","115.88","165.26","201.53","224.29","158.77","77.75","0.0","21.1","59.9","81.72"
"135","1991","3","Gujarat","Rajkot","91.75","106.79","157.79","191.27","221.68","182.81","0.0","42.5","97.74","120.84","100.84"
"135","1992","3","Gujarat","Rajkot","94.76","116.19","168.94","187.35","230.8","171.6","0.0","3.96","0.17","48.29","65.47"
"135","1993","3","Gujarat","Rajkot","97.81","114.55","171.14","211.18","247.7","166.94","0.0","56.01","53.26","104.79","97.14"
"135","1994","3","Gujarat","Rajkot","104.47","123.08","180.08","205.88","237.7","140.5","0.0","9.01","0.0","50.79","72.04"
"135","1995","3","Gujarat","Rajkot","104.08","119.62","175.27","194.53","224.56","181.15","0.0","51.78","70.49","133.08","109.05"
"135","1996","3","Gujarat","Rajkot","114.85","128.23","187.19","204.1","237.61","67.51","0.0","28.99","48.95","87.96","86.25"
"135","1997","3","Gujarat","Rajkot","93.84","110.17","158.54","175.19","218.3","54.05","0.0","8.61","0.0","58.87","70.94"
"135","1998","3","Gujarat","Rajkot","94.22","110.1","155.57","197.89","224.94","77.66","0.0","0.12","28.75","27.57","56.63"
"135","1999","3","Gujarat","Rajkot","86.91","106.79","159.47","177.22","221.5","43.84","5.4","102.74","97.81","71.88","97.02"
"135","2000","3","Gujarat","Rajkot","98.48","108.78","164.34","210.25","220.66","152.97","0.0","11.43","53.57","95.18","85.91"
"135","2001","3","Gujarat","Rajkot","92.73","109.58","167.32","180.37","202.04","8.39","0.0","26.4","84.31","106.92","96.0"
"135","2002","3","Gujarat","Rajkot","100.83","115.42","166.7","194.67","238.71","91.24","125.48","1.7","108.81","130.32","93.48"
"135","2003","3","Gujarat","Rajkot","99.66","112.83","160.3","193.63","226.41","111.47","0.0","0.0","38.67","74.61","76.92"
"135","2004","3","Gujarat","Rajkot","84.09","106.54","157.35","202.47","209.39","75.12","0.52","0.0","40.6","52.43","73.19"
"135","2005","3","Gujarat","Rajkot","87.39","106.54","160.32","178.16","206.62","85.14","0.0","0.0","0.0","48.12","53.74"
"135","2006","3","Gujarat","Rajkot","80.72","100.63","94.5","181.84","225.84","95.0","0.0","0.0","4.64","46.65","51.54"
"135","2007","3","Gujarat","Rajkot","83.61","100.47","138.49","177.88","211.03","43.48","0.0","2.18","0.0","47.27","53.37"
"135","2008","3","Gujarat","Rajkot","84.98","101.01","156.34","178.13","223.54","92.02","0.0","9.13","0.0","47.27","59.94"
"135","2009","3","Gujarat","Rajkot","90.82","103.98","159.98","184.4","212.83","43.86","0.0","12.4","45.06","87.73","69.06"
"135","2010","3","Gujarat","Rajkot","86.05","101.82","161.54","190.49","225.34","101.72","0.0","0.0","0.0","42.74","24.7"
"135","2011","3","Gujarat","Rajkot","78.57","98.91","151.78","181.71","218.59","69.43","0.0","0.0","9.03","51.52","62.61"
