"Dist Code","Year","State Code","State Name","Dist Name","JANUARY MINIMUM (Centigrate)","FEBRUARY MINIMUM (Centigrate)","MARCH MINIMUM (Centigrate)","APRIL MINIMUM (Centigrate)","MAY MINIMUM (Centigrate)","JUNE MINIMUM (Centigrate)","JULY MINIMUM (Centigrate)","AUGUST MINIMUM (Centigrate)","SEPTEMBER MINIMUM (Centigrate)","OCTOBER MINIMUM (Centigrate)","NOVEMBER MINIMUM (Centigrate)","DECEMBER MINIMUM (Centigrate)"
"129","1982","3","Gujarat","Jamnagar","13.3","14.89","17.69","22.59","25.47","27.48","26.68","25.5","24.26","22.62","18.42","14.28"
"129","1983","3","Gujarat","Jamnagar","11.88","14.12","18.37","21.07","26.21","27.26","26.39","25.65","24.68","21.82","15.12","12.79"
"129","1984","3","Gujarat","Jamnagar","11.31","13.17","19.42","24.02","26.46","26.84","25.45","24.04","23.08","21.32","15.82","12.64"
"129","1985","3","Gujarat","Jamnagar","11.73","14.3","19.55","22.43","26.24","26.97","25.67","24.34","23.85","21.07","16.14","13.48"
"129","1986","3","Gujarat","Jamnagar","12.17","14.55","18.62","23.04","26.47","26.7","26.01","23.99","23.44","20.94","17.29","11.68"
"129","1987","3","Gujarat","Jamnagar","12.53","15.11","19.26","22.72","25.33","27.31","26.68","26.06","24.69","22.8","18.55","13.99"
"129","1988","3","Gujarat","Jamnagar","13.72","16.25","19.16","23.89","26.76","27.58","25.5","25.27","24.6","21.39","16.49","13.41"
"129","1989","3","Gujarat","Jamnagar","10.64","13.11","18.41","21.81","25.49","26.35","25.52","24.73","24.06","21.02","17.59","13.35"
"129","1990","3","Gujarat","Jamnagar","12.03","14.91","18.31","22.45","26.39","27.06","25.8","24.26","23.55","21.81","17.55","13.67"
"129","1991","3","Gujarat","Jamnagar","10.47","13.6","18.36","23.11","26.07","27.28","25.84","24.48","23.03","20.23","17.14","13.28"
"129","1992","3","Gujarat","Jamnagar","11.39","13.62","18.09","21.75","26.25","28.0","26.32","25.18","23.08","22.09","17.15","13.79"
"129","1993","3","Gujarat","Jamnagar","12.59","14.96","18.82","22.63","26.69","28.02","26.68","26.16","24.85","23.24","18.62","14.08"
"129","1994","3","Gujarat","Jamnagar","12.9","14.51","19.73","22.74","26.5","27.45","25.35","25.04","23.82","21.71","17.74","12.15"
"129","1995","3","Gujarat","Jamnagar","11.37","15.35","18.36","21.91","26.55","28.04","26.58","25.72","24.42","22.91","16.34","13.15"
"129","1996","3","Gujarat","Jamnagar","12.69","15.28","20.2","22.94","26.31","27.07","26.5","24.89","23.79","21.63","15.32","13.07"
"129","1997","3","Gujarat","Jamnagar","11.34","13.59","18.64","21.75","25.46","26.36","26.81","25.52","24.36","20.88","18.46","13.7"
"129","1998","3","Gujarat","Jamnagar","12.59","14.51","18.56","24.04","27.36","27.82","26.59","25.76","25.07","22.95","17.83","13.79"
"129","1999","3","Gujarat","Jamnagar","11.63","15.81","19.21","23.51","26.2","26.88","26.22","25.19","24.62","22.11","17.31","12.92"
"129","2000","3","Gujarat","Jamnagar","12.52","14.28","18.17","23.16","26.24","27.27","25.98","25.26","24.07","23.1","17.02","13.63"
"129","2001","3","Gujarat","Jamnagar","11.96","14.67","18.92","23.1","25.91","26.43","24.9","25.02","24.58","22.81","18.26","14.29"
"129","2002","3","Gujarat","Jamnagar","11.94","14.7","19.88","23.65","26.85","27.13","26.45","24.82","23.98","23.62","18.12","14.45"
"129","2003","3","Gujarat","Jamnagar","13.2","15.33","19.0","23.61","25.97","26.95","25.54","24.93","23.74","22.45","17.27","12.82"
"129","2004","3","Gujarat","Jamnagar","12.31","14.97","20.85","23.58","26.14","26.63","26.16","24.64","24.27","21.54","18.86","14.73"
"129","2005","3","Gujarat","Jamnagar","11.39","14.15","19.03","23.23","26.18","27.17","26.24","24.63","23.85","21.97","17.42","12.21"
"129","2006","3","Gujarat","Jamnagar","12.23","17.29","18.7","22.7","26.41","27.24","25.83","24.14","24.2","22.47","17.99","13.54"
"129","2007","3","Gujarat","Jamnagar","12.4","16.07","19.32","23.84","26.39","27.11","26.56","25.14","24.52","21.78","18.23","13.06"
"129","2008","3","Gujarat","Jamnagar","10.88","12.73","19.62","23.06","25.79","26.38","25.88","24.5","24.01","22.4","17.55","14.63"
"129","2009","3","Gujarat","Jamnagar","13.33","15.92","20.02","24.02","26.42","27.25","25.95","26.11","24.93","22.03","17.98","13.99"
"129","2010","3","Gujarat","Jamnagar","13.19","15.45","20.75","24.6","27.74","27.93","26.01","25.2","24.13","22.94","17.17","12.23"
"129","2011","3","Gujarat","Jamnagar","11.67","14.96","19.63","23.11","25.97","27.3","26.03","25.29","23.84","22.26","18.98","13.49"
"129","2012","3","Gujarat","Jamnagar","11.39","13.68","18.36","23.11","25.9","27.32","26.68","25.53","23.96","22.33","17.41","14.37"
"129","2013","3","Gujarat","Jamnagar","11.99","15.01","19.61","22.75","26.66","26.69","25.37","24.93","24.2","22.09","16.96","12.87"
"129","2014","3","Gujarat","Jamnagar","18.04","14.26","18.74","23.12","26.86","28.24","26.86","25.54","24.1","22.85","19.09","13.38"
"129","2015","3","Gujarat","Jamnagar","18.04","14.26","18.74","23.12","26.86","28.24","26.86","25.54","24.1","22.85","18.25","13.28"
"130","1958","3","Gujarat","Junagadh","15.39","16.5","20.57","25.33","28.65","28.79","27.11","26.36","24.77","22.86","18.89","15.95"
"130","1959","3","Gujarat","Junagadh","14.55","16.16","20.85","25.89","29.12","28.25","25.84","25.47","24.32","23.07","18.13","15.26"
"130","1960","3","Gujarat","Junagadh","13.62","16.3","19.78","24.21","28.18","28.05","27.08","25.14","25.02","22.37","18.42","15.66"
"130","1961","3","Gujarat","Junagadh","14.32","14.78","20.9","24.16","27.81","27.11","26.14","25.77","24.23","22.32","18.31","14.27"
"130","1962","3","Gujarat","Junagadh","11.84","15.76","19.55","24.67","27.95","28.18","26.64","25.31","24.39","21.05","18.38","16.04"
"130","1963","3","Gujarat","Junagadh","14.38","16.71","20.36","24.43","27.61","27.68","26.61","25.27","24.01","22.95","19.33","15.61"
"130","1964","3","Gujarat","Junagadh","12.0","14.52","20.12","25.0","28.15","27.21","26.15","25.33","24.28","21.71","17.44","13.63"
"130","1965","3","Gujarat","Junagadh","15.32","16.39","19.8","23.75","27.02","27.68","26.48","25.41","24.59","21.88","17.93","15.26"
"130","1966","3","Gujarat","Junagadh","14.91","17.41","19.51","23.93","27.75","27.82","27.16","25.72","24.51","23.1","19.48","14.83"
"130","1967","3","Gujarat","Junagadh","12.59","16.07","20.87","24.11","27.74","27.35","26.74","25.65","24.65","22.3","17.95","16.53"
"130","1968","3","Gujarat","Junagadh","13.27","14.82","19.95","23.69","26.75","28.09","27.16","25.4","24.72","21.94","18.43","14.95"
"130","1969","3","Gujarat","Junagadh","14.54","15.95","20.95","24.99","28.41","28.18","26.97","25.07","25.03","23.08","20.45","16.35"
"130","1970","3","Gujarat","Junagadh","13.93","16.15","19.9","25.1","28.47","27.94","26.84","25.65","24.59","22.97","16.72","12.56"
"130","1971","3","Gujarat","Junagadh","13.22","15.43","20.21","25.74","27.98","27.05","26.13","24.96","24.69","21.64","17.72","15.13"
"130","1972","3","Gujarat","Junagadh","12.81","14.21","19.7","23.93","27.83","28.33","27.14","25.78","24.61","23.38","19.0","15.66"
"130","1973","3","Gujarat","Junagadh","12.82","16.72","20.45","25.93","28.94","28.35","26.32","25.23","24.27","22.96","18.39","14.94"
"130","1974","3","Gujarat","Junagadh","12.85","14.7","20.79","25.6","27.82","28.14","27.63","26.07","25.49","24.38","17.27","14.65"
"130","1975","3","Gujarat","Junagadh","12.71","15.57","19.2","24.87","28.05","27.82","26.84","25.64","24.48","23.65","17.54","13.83"
"130","1976","3","Gujarat","Junagadh","13.78","15.57","19.73","24.33","27.72","27.83","27.06","25.34","24.19","22.98","21.26","16.04"
"130","1977","3","Gujarat","Junagadh","14.12","16.72","22.3","26.27","28.71","27.94","26.71","25.97","24.71","23.5","22.14","16.6"
"130","1978","3","Gujarat","Junagadh","14.37","16.7","20.0","25.46","28.62","27.86","26.51","25.68","24.81","22.97","20.66","16.18"
"130","1979","3","Gujarat","Junagadh","15.77","15.4","19.16","24.74","27.32","28.98","27.77","25.55","25.32","23.8","21.55","17.01"
"130","1980","3","Gujarat","Junagadh","15.57","17.53","21.35","25.89","28.32","26.86","26.74","25.41","24.64","23.16","19.5","15.34"
"130","1981","3","Gujarat","Junagadh","14.4","15.83","20.17","24.91","28.02","29.19","26.94","25.47","25.45","23.49","17.44","15.61"
"130","1982","3","Gujarat","Junagadh","15.71","16.95","19.5","24.83","27.73","28.85","27.64","26.13","25.28","23.96","20.45","16.45"
"130","1983","3","Gujarat","Junagadh","14.21","16.18","20.2","23.45","28.45","28.56","27.34","26.23","25.64","23.12","17.12","14.97"
"130","1984","3","Gujarat","Junagadh","13.68","15.52","21.36","26.39","28.75","28.07","26.42","24.68","24.09","22.99","17.86","14.84"
"130","1985","3","Gujarat","Junagadh","14.03","16.24","21.27","24.78","28.42","28.35","26.62","24.95","24.89","22.32","17.84","15.54"
"130","1986","3","Gujarat","Junagadh","14.5","16.58","20.35","25.2","28.67","27.83","26.85","24.66","24.52","22.18","19.26","13.91"
"130","1987","3","Gujarat","Junagadh","14.83","17.0","20.95","25.03","27.52","28.48","27.63","26.58","25.69","24.01","20.57","16.24"
"130","1988","3","Gujarat","Junagadh","15.98","18.02","20.78","26.13","28.95","28.78","26.31","25.87","25.33","22.51","18.33","15.35"
"130","1989","3","Gujarat","Junagadh","12.92","15.0","20.07","24.06","27.61","27.62","26.46","25.36","25.08","22.29","19.53","15.37"
"130","1990","3","Gujarat","Junagadh","14.23","16.73","19.95","24.66","28.61","28.26","26.64","24.74","24.48","23.26","19.55","15.99"
"130","1991","3","Gujarat","Junagadh","12.65","15.51","19.93","25.41","28.27","28.25","26.48","24.82","24.03","21.48","19.11","15.27"
"130","1992","3","Gujarat","Junagadh","13.58","15.5","19.8","24.07","28.52","29.31","27.24","25.76","24.1","23.37","19.1","15.77"
"130","1993","3","Gujarat","Junagadh","14.73","16.66","20.5","24.84","28.91","29.27","27.67","26.69","25.61","24.47","20.57","16.16"
"130","1994","3","Gujarat","Junagadh","15.07","16.36","21.41","25.03","28.67","28.6","26.28","25.66","25.03","23.25","19.7","14.26"
"130","1995","3","Gujarat","Junagadh","13.49","17.25","20.14","24.14","28.63","29.31","27.44","26.18","25.36","24.25","18.3","15.3"
"130","1996","3","Gujarat","Junagadh","15.06","17.23","21.79","25.27","28.62","28.4","27.43","25.52","24.75","22.87","17.3","15.42"
"130","1997","3","Gujarat","Junagadh","13.62","15.41","20.46","24.15","27.82","27.82","27.72","26.17","25.35","22.56","20.62","15.95"
"130","1998","3","Gujarat","Junagadh","14.97","16.44","20.34","26.32","29.66","29.16","27.54","26.34","25.93","24.41","19.9","16.02"
"130","1999","3","Gujarat","Junagadh","13.88","17.77","21.14","25.85","28.48","28.25","27.14","25.87","25.59","23.35","19.21","15.01"
"130","2000","3","Gujarat","Junagadh","14.86","16.24","19.86","25.35","28.55","28.48","26.84","25.87","25.03","24.52","19.03","16.03"
"130","2001","3","Gujarat","Junagadh","14.13","16.34","20.41","25.36","27.89","27.95","25.95","25.68","25.64","23.93","19.59","16.22"
"130","2002","3","Gujarat","Junagadh","14.01","16.55","21.22","25.89","29.12","28.4","28.05","25.62","25.46","24.78","19.9","16.53"
"130","2003","3","Gujarat","Junagadh","15.64","17.33","20.68","25.76","28.25","28.32","26.65","25.66","25.08","23.59","19.29","14.93"
"130","2004","3","Gujarat","Junagadh","14.43","16.73","22.44","25.84","28.34","28.21","27.28","25.3","25.4","22.75","20.34","16.6"
"130","2005","3","Gujarat","Junagadh","13.74","15.96","20.81","25.6","28.48","28.62","27.5","25.21","24.76","23.52","18.92","14.52"
"130","2006","3","Gujarat","Junagadh","14.59","18.9","20.58","25.06","28.87","28.33","26.76","24.88","25.45","24.02","19.61","15.92"
"130","2007","3","Gujarat","Junagadh","14.84","17.68","21.18","26.25","28.73","28.15","27.4","25.58","25.8","23.61","19.7","15.34"
"130","2008","3","Gujarat","Junagadh","13.14","14.71","21.02","25.38","28.22","27.38","26.33","25.12","25.04","23.98","19.37","16.61"
"130","2009","3","Gujarat","Junagadh","15.54","17.68","21.69","26.6","28.66","28.67","26.74","26.8","25.9","22.98","19.82","16.24"
"130","2010","3","Gujarat","Junagadh","15.51","17.34","22.27","26.97","30.06","28.95","26.6","25.78","25.28","24.64","19.68","14.24"
"130","2011","3","Gujarat","Junagadh","13.98","16.71","21.3","25.47","28.3","28.23","26.93","25.95","25.19","23.93","20.38","15.95"
"130","2012","3","Gujarat","Junagadh","13.53","15.85","20.18","25.34","27.86","28.46","27.79","26.22","25.12","23.49","18.83","16.68"
"130","2013","3","Gujarat","Junagadh","14.09","16.85","21.11","25.11","28.99","27.66","26.1","25.45","25.34","23.92","19.04","14.66"
"130","2014","3","Gujarat","Junagadh","19.58","15.97","20.25","25.18","29.14","29.07","27.43","26.02","25.43","24.0","20.54","15.41"
"130","2015","3","Gujarat","Junagadh","19.58","15.97","20.25","25.18","29.14","29.07","27.43","26.02","25.43","24.0","20.38","15.69"
"131","1958","3","Gujarat","Kheda","13.03","14.03","18.5","23.39","26.87","27.51","25.54","25.3","23.74","20.33","15.99","13.67"
"131","1959","3","Gujarat","Kheda","12.04","13.65","18.32","22.9","27.01","27.23","24.25","24.0","23.29","20.77","15.42","12.7"
"131","1960","3","Gujarat","Kheda","10.97","13.81","17.39","21.66","25.7","26.44","25.37","23.94","24.04","20.18","14.8","13.61"
"131","1961","3","Gujarat","Kheda","12.02","12.41","18.88","21.82","26.1","26.0","24.73","24.73","23.24","19.68","15.8","11.47"
"131","1962","3","Gujarat","Kheda","9.24","13.68","17.56","22.17","26.2","26.67","25.04","24.36","23.52","18.11","15.38","13.52"
"131","1963","3","Gujarat","Kheda","11.12","14.29","17.84","21.89","25.71","26.74","25.17","24.23","22.8","20.45","16.98","13.0"
"131","1964","3","Gujarat","Kheda","9.46","12.85","18.45","22.97","25.88","26.12","24.76","24.12","23.32","19.8","14.24","11.61"
"131","1965","3","Gujarat","Kheda","12.99","13.78","17.38","21.67","25.68","26.81","25.1","24.29","23.42","20.4","15.62","12.55"
"131","1966","3","Gujarat","Kheda","12.28","15.3","16.81","21.66","25.63","27.05","25.63","24.6","23.26","20.79","17.38","11.98"
"131","1967","3","Gujarat","Kheda","9.7","13.84","18.4","21.55","25.74","26.01","25.19","24.41","23.41","19.91","15.88","14.85"
"131","1968","3","Gujarat","Kheda","10.97","12.39","17.31","21.19","24.87","27.27","25.57","24.03","23.76","19.84","15.24","12.51"
"131","1969","3","Gujarat","Kheda","12.52","14.24","19.9","22.69","26.66","27.23","25.52","24.01","24.05","20.07","18.12","12.6"
"131","1970","3","Gujarat","Kheda","11.98","14.4","18.18","23.21","27.1","26.15","24.98","24.53","23.47","20.58","13.51","10.41"
"131","1971","3","Gujarat","Kheda","11.21","12.48","17.01","23.38","26.07","26.58","25.17","24.61","23.78","20.06","14.68","11.27"
"131","1972","3","Gujarat","Kheda","10.76","11.85","18.32","21.61","25.87","27.14","25.53","24.84","23.14","20.5","15.02","12.93"
"131","1973","3","Gujarat","Kheda","10.53","14.53","18.16","23.72","27.2","27.38","24.39","24.09","23.07","19.92","14.03","12.27"
"131","1974","3","Gujarat","Kheda","10.22","12.23","18.69","23.07","25.7","26.99","26.16","25.0","24.54","21.9","13.87","12.16"
"131","1975","3","Gujarat","Kheda","10.16","13.31","16.96","22.31","26.21","26.28","24.99","24.37","23.47","20.97","13.64","10.91"
"131","1976","3","Gujarat","Kheda","11.57","13.84","17.93","21.89","25.73","26.22","25.14","23.8","22.76","20.39","18.45","13.69"
"131","1977","3","Gujarat","Kheda","11.31","14.68","19.61","23.51","26.54","26.41","24.83","24.52","23.47","20.97","18.82","13.47"
"131","1978","3","Gujarat","Kheda","11.3","14.5","17.79","23.07","26.93","26.59","24.62","24.54","23.94","20.59","17.88","13.39"
"131","1979","3","Gujarat","Kheda","13.25","13.42","17.17","21.92","25.39","27.97","26.03","24.09","24.07","21.75","19.32","14.66"
"131","1980","3","Gujarat","Kheda","12.69","14.92","19.14","22.58","26.73","25.62","25.64","24.32","23.89","21.5","17.2","13.06"
"131","1981","3","Gujarat","Kheda","12.16","14.12","18.55","22.85","26.39","27.98","25.45","24.17","24.2","20.88","14.55","12.86"
"131","1982","3","Gujarat","Kheda","13.45","14.75","17.32","22.25","25.59","27.4","25.87","24.73","23.73","21.71","17.68","14.1"
"131","1983","3","Gujarat","Kheda","11.5","13.45","17.96","21.09","26.4","27.57","25.52","24.96","24.32","20.25","13.31","12.37"
"131","1984","3","Gujarat","Kheda","11.24","12.32","18.68","23.3","26.69","26.87","24.93","23.44","22.7","19.88","14.54","12.38"
"131","1985","3","Gujarat","Kheda","11.77","13.56","19.13","22.25","26.64","27.02","25.44","24.08","23.86","19.77","15.26","13.9"
"131","1986","3","Gujarat","Kheda","12.58","14.7","18.68","22.9","26.66","26.77","25.3","23.6","23.95","20.66","16.64","11.72"
"131","1987","3","Gujarat","Kheda","12.75","14.91","19.11","22.83","25.89","27.61","26.08","25.49","24.72","21.97","17.16","13.69"
"131","1988","3","Gujarat","Kheda","13.65","15.98","18.69","23.73","27.33","27.68","25.06","24.91","24.51","20.1","15.41","13.0"
"131","1989","3","Gujarat","Kheda","10.77","12.98","18.1","21.76","26.19","26.32","24.78","23.99","23.81","20.09","16.78","13.1"
"131","1990","3","Gujarat","Kheda","12.18","14.84","17.94","22.54","26.63","26.9","25.2","24.15","23.56","20.58","16.62","13.41"
"131","1991","3","Gujarat","Kheda","10.65","14.0","18.68","22.8","26.88","27.75","25.1","24.28","23.52","19.39","16.35","12.83"
"131","1992","3","Gujarat","Kheda","11.57","12.94","18.2","21.93","26.68","28.48","26.02","24.75","22.93","21.05","16.16","13.48"
"131","1993","3","Gujarat","Kheda","12.45","14.19","18.43","22.62","27.39","28.45","25.68","25.34","24.73","22.15","17.26","13.32"
"131","1994","3","Gujarat","Kheda","13.43","14.05","19.22","22.52","27.15","27.02","24.65","24.86","23.59","20.55","16.53","11.96"
"131","1995","3","Gujarat","Kheda","10.95","14.84","18.23","22.05","27.04","28.71","26.11","25.64","24.47","22.07","15.61","13.69"
"131","1996","3","Gujarat","Kheda","13.06","15.29","20.52","22.78","26.87","27.5","25.79","24.34","23.75","20.75","14.73","12.51"
"131","1997","3","Gujarat","Kheda","11.0","12.97","18.8","21.68","25.66","25.7","25.71","24.66","23.95","19.57","18.49","13.98"
"131","1998","3","Gujarat","Kheda","12.32","14.1","18.19","23.96","27.86","28.13","25.95","25.5","24.71","22.32","16.76","12.58"
"131","1999","3","Gujarat","Kheda","11.27","15.64","18.57","23.23","26.62","26.71","25.48","24.59","24.5","20.62","15.95","12.13"
"131","2000","3","Gujarat","Kheda","12.34","13.42","17.49","23.84","26.2","27.3","25.05","25.18","24.09","21.9","16.37","12.31"
"131","2001","3","Gujarat","Kheda","12.06","15.02","18.6","23.21","26.48","26.0","24.31","24.62","24.42","21.14","16.59","13.87"
"131","2002","3","Gujarat","Kheda","11.65","14.58","19.38","23.65","27.62","27.3","26.53","24.74","24.1","22.34","17.51","14.44"
"131","2003","3","Gujarat","Kheda","13.41","15.29","18.73","23.41","26.99","27.27","25.1","24.72","23.4","20.5","17.7","13.17"
"131","2004","3","Gujarat","Kheda","12.26","14.83","20.67","23.4","26.61","26.76","25.87","24.02","24.87","19.7","17.41","13.86"
"131","2005","3","Gujarat","Kheda","10.82","13.9","18.81","22.66","26.97","27.8","25.81","24.76","23.7","20.43","15.89","11.51"
"131","2006","3","Gujarat","Kheda","12.42","17.39","18.34","22.52","27.0","26.84","25.19","23.81","24.04","21.05","16.54","13.77"
"131","2007","3","Gujarat","Kheda","12.78","15.65","18.68","24.04","26.83","27.57","25.62","24.92","24.32","20.2","17.15","12.96"
"131","2008","3","Gujarat","Kheda","11.15","12.25","19.41","22.64","26.13","26.49","25.51","24.34","23.86","21.1","16.74","14.95"
"131","2009","3","Gujarat","Kheda","13.66","16.0","19.71","24.03","26.8","28.48","25.63","25.93","25.56","21.28","16.68","14.15"
"131","2010","3","Gujarat","Kheda","12.94","15.68","20.45","24.5","28.82","28.27","25.62","24.9","24.05","21.96","17.03","11.97"
"131","2011","3","Gujarat","Kheda","11.17","14.78","19.03","23.46","26.67","27.55","25.56","24.69","23.38","21.49","18.22","13.84"
"131","2012","3","Gujarat","Kheda","10.85","13.42","17.81","22.87","26.41","27.23","26.41","24.98","23.53","20.87","15.48","13.81"
"131","2013","3","Gujarat","Kheda","11.27","15.01","18.91","21.93","27.35","25.96","24.67","24.41","24.48","20.17","15.64","12.44"
"131","2014","3","Gujarat","Kheda","18.24","13.38","17.98","22.85","26.67","29.1","26.82","25.51","23.9","22.15","18.45","12.72"
"131","2015","3","Gujarat","Kheda","18.24","13.38","17.98","22.85","26.67","29.1","26.82","25.51","23.9","22.15","17.89","12.63"
"132","1958","3","Gujarat","Kutch","11.88","13.3","18.23","22.45","25.31","26.93","26.05","25.63","24.46","21.27","15.5","12.39"
"132","1959","3","Gujarat","Kutch","10.48","12.66","18.18","22.23","25.64","26.79","24.89","24.54","23.68","21.93","14.63","10.89"
"132","1960","3","Gujarat","Kutch","9.75","12.86","16.77","20.45","24.36","26.41","25.61","24.68","24.31","20.85","14.74","11.32"
"132","1961","3","Gujarat","Kutch","10.51","11.42","18.26","20.41","24.51","25.46","25.19","25.07","23.84","20.72","14.87","10.15"
"132","1962","3","Gujarat","Kutch","8.13","12.86","17.11","21.5","24.73","26.2","25.61","24.47","23.73","19.0","14.73","11.72"
"132","1963","3","Gujarat","Kutch","10.11","13.55","17.57","21.31","24.24","26.25","25.68","24.94","23.4","21.35","16.47","11.7"
"132","1964","3","Gujarat","Kutch","7.89","11.66","18.15","22.0","24.82","25.57","25.27","24.83","23.51","19.85","13.54","9.69"
"132","1965","3","Gujarat","Kutch","11.97","13.2","17.18","20.09","23.8","25.98","25.41","24.32","23.7","20.95","15.2","10.81"
"132","1966","3","Gujarat","Kutch","11.27","14.67","16.53","20.66","24.5","26.12","25.72","24.73","23.6","21.3","15.83","10.11"
"132","1967","3","Gujarat","Kutch","8.07","12.89","17.86","20.5","24.24","25.61","25.62","24.67","23.79","20.35","15.52","12.4"
"132","1968","3","Gujarat","Kutch","9.57","11.18","17.09","20.49","23.33","26.55","26.17","24.65","23.44","20.68","15.39","11.16"
"132","1969","3","Gujarat","Kutch","10.9","12.76","19.25","21.76","24.8","26.67","26.05","24.3","24.54","21.25","17.02","11.62"
"132","1970","3","Gujarat","Kutch","10.68","13.24","17.43","22.08","25.52","26.61","25.37","24.98","24.02","21.45","13.62","9.49"
"132","1971","3","Gujarat","Kutch","9.85","11.98","16.72","22.84","24.7","26.5","25.34","24.76","24.17","20.79","14.92","10.86"
"132","1972","3","Gujarat","Kutch","9.29","10.3","17.17","20.62","24.52","26.7","25.95","25.23","23.24","20.89","15.26","11.29"
"132","1973","3","Gujarat","Kutch","8.92","13.58","17.53","22.54","25.62","26.9","25.12","24.67","23.81","21.7","14.13","10.83"
"132","1974","3","Gujarat","Kutch","9.18","11.14","18.4","22.1","24.59","26.28","26.56","25.48","24.55","22.75","14.0","10.95"
"132","1975","3","Gujarat","Kutch","9.1","12.21","16.34","21.33","24.86","26.11","25.65","25.08","24.16","21.91","13.98","10.59"
"132","1976","3","Gujarat","Kutch","10.6","12.59","17.09","21.0","24.52","26.32","25.61","24.36","23.08","21.07","17.88","12.01"
"132","1977","3","Gujarat","Kutch","10.27","13.67","19.29","22.93","25.56","26.36","25.28","24.89","23.84","21.9","18.58","12.89"
"132","1978","3","Gujarat","Kutch","10.42","13.4","17.58","22.3","25.51","26.49","24.9","24.89","23.89","21.31","17.32","12.38"
"132","1979","3","Gujarat","Kutch","11.73","12.53","16.42","21.43","23.87","27.54","26.57","24.52","24.14","21.94","18.48","13.24"
"132","1980","3","Gujarat","Kutch","11.35","14.17","18.49","22.66","25.17","26.01","26.1","24.81","23.91","21.91","16.18","11.67"
"132","1981","3","Gujarat","Kutch","11.32","13.0","17.91","22.09","24.9","27.48","25.96","24.62","24.7","21.64","14.58","11.97"
"132","1982","3","Gujarat","Kutch","11.88","13.44","16.71","21.62","24.43","27.03","26.28","25.26","24.13","22.36","17.13","12.51"
"132","1983","3","Gujarat","Kutch","10.62","12.75","17.36","20.04","25.07","27.1","26.09","25.4","24.96","21.56","13.93","11.32"
"132","1984","3","Gujarat","Kutch","9.98","11.29","18.42","23.02","25.27","26.59","25.15","23.8","23.1","20.45","14.57","11.16"
"132","1985","3","Gujarat","Kutch","10.54","13.19","18.81","21.45","25.28","26.67","25.39","24.13","23.75","21.0","15.36","12.18"
"132","1986","3","Gujarat","Kutch","10.78","13.25","17.79","22.06","25.48","26.61","25.69","23.6","23.42","21.08","16.18","9.79"
"132","1987","3","Gujarat","Kutch","11.26","13.97","18.6","21.78","24.33","27.07","26.29","25.85","24.74","22.48","16.86","12.18"
"132","1988","3","Gujarat","Kutch","12.37","14.93","18.38","23.05","26.01","27.34","25.6","25.08","24.97","21.39","15.51","12.03"
"132","1989","3","Gujarat","Kutch","9.45","11.87","17.61","20.78","24.33","26.06","24.95","24.43","24.0","20.74","16.33","11.88"
"132","1990","3","Gujarat","Kutch","10.96","13.88","17.44","21.67","25.59","26.73","25.65","24.24","23.92","21.27","16.21","11.97"
"132","1991","3","Gujarat","Kutch","9.44","12.46","17.76","21.97","25.07","27.27","25.61","24.6","23.21","20.07","15.97","12.13"
"132","1992","3","Gujarat","Kutch","10.32","12.55","17.34","20.79","25.21","27.71","26.0","24.95","23.1","21.93","15.96","12.65"
"132","1993","3","Gujarat","Kutch","11.53","14.15","18.1","21.87","25.74","27.63","26.46","25.74","25.36","22.87","17.26","12.45"
"132","1994","3","Gujarat","Kutch","11.9","13.32","19.03","21.63","25.62","27.28","25.14","24.75","23.74","21.1","16.62","10.84"
"132","1995","3","Gujarat","Kutch","10.38","14.28","17.58","21.07","25.68","27.66","26.18","25.66","24.66","22.68","15.29","11.86"
"132","1996","3","Gujarat","Kutch","11.33","14.03","19.67","22.02","25.19","26.86","26.13","24.67","24.12","21.57","14.1","11.06"
"132","1997","3","Gujarat","Kutch","10.02","12.57","17.83","20.56","24.21","25.76","26.43","25.2","24.45","20.09","17.18","12.23"
"132","1998","3","Gujarat","Kutch","11.15","13.3","17.81","23.21","26.18","27.34","26.27","25.61","25.42","22.49","16.67","12.12"
"132","1999","3","Gujarat","Kutch","10.38","14.46","18.28","22.46","25.28","26.52","25.84","24.77","24.91","22.23","16.4","11.51"
"132","2000","3","Gujarat","Kutch","11.1","12.97","17.42","22.65","25.54","27.04","25.72","25.07","24.17","22.65","15.89","11.72"
"132","2001","3","Gujarat","Kutch","10.71","13.94","18.43","22.25","24.99","26.11","24.37","24.81","25.15","22.87","17.35","13.08"
"132","2002","3","Gujarat","Kutch","10.88","13.43","19.45","23.08","25.98","27.02","25.91","25.08","24.25","23.4","17.01","12.92"
"132","2003","3","Gujarat","Kutch","11.72","14.09","18.36","23.07","25.16","26.47","24.92","24.55","23.42","22.12","15.78","11.36"
"132","2004","3","Gujarat","Kutch","11.04","14.08","20.18","22.62","25.36","26.36","25.96","24.56","24.62","20.61","17.3","12.97"
"132","2005","3","Gujarat","Kutch","9.84","12.77","18.21","21.88","25.19","26.68","25.95","24.77","24.22","21.75","16.59","10.72"
"132","2006","3","Gujarat","Kutch","10.79","16.38","17.76","21.83","25.25","26.88","25.97","23.67","23.94","21.75","16.83","11.67"
"132","2007","3","Gujarat","Kutch","10.98","14.99","18.03","22.76","25.27","26.54","26.19","25.03","24.52","21.45","17.3","11.15"
