"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"121","1966","3","Gujarat","Ahmedabad","237.7","-1.0","114.0","76.0","74.0","-1.0","-1.0","-1.0","181.0","114.0","134.0","176.0","-1.0","-1.0","-1.0","-1.0","154.0"
"121","1967","3","Gujarat","Ahmedabad","-1.0","110.0","107.0","74.0","88.0","-1.0","-1.0","68.0","110.0","108.0","101.0","176.0","115.0","98.0","-1.0","220.0","151.0"
"121","1968","3","Gujarat","Ahmedabad","-1.0","127.7","115.1","82.8","85.8","-1.0","-1.0","82.2","117.2","92.5","108.0","170.4","120.0","97.5","-1.0","-1.0","191.4"
"121","1969","3","Gujarat","Ahmedabad","-1.0","107.5","100.0","82.5","77.0","-1.0","-1.0","72.5","127.5","110.5","133.0","193.0","-1.0","107.0","-1.0","127.5","238.0"
"121","1970","3","Gujarat","Ahmedabad","-1.0","84.1","80.5","56.3","53.6","65.0","-1.0","55.0","90.7","108.7","155.0","228.8","-1.0","152.0","-1.0","140.0","190.0"
"121","1971","3","Gujarat","Ahmedabad","-1.0","78.0","86.0","60.5","63.5","-1.0","-1.0","47.5","88.0","98.0","123.0","188.5","123.0","134.7","-1.0","-1.0","226.0"
"121","1972","3","Gujarat","Ahmedabad","-1.0","135.0","150.0","120.0","125.0","-1.0","-1.0","-1.0","155.0","150.0","178.3","143.0","-1.0","200.0","-1.0","-1.0","240.0"
"121","1973","3","Gujarat","Ahmedabad","-1.0","212.9","162.5","156.5","127.1","-1.0","-1.0","-1.0","200.0","204.7","225.0","300.0","-1.0","250.0","-1.0","-1.0","329.5"
"121","1974","3","Gujarat","Ahmedabad","-1.0","244.0","183.9","155.0","176.4","-1.0","-1.0","100.0","-1.0","230.0","271.3","-1.0","-1.0","-1.0","-1.0","-1.0","221.3"
"121","1975","3","Gujarat","Ahmedabad","-1.0","138.4","136.2","114.3","107.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","250.1"
"121","1976","3","Gujarat","Ahmedabad","-1.0","121.2","135.7","114.3","106.8","-1.0","-1.0","82.0","-1.0","161.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","472.3"
"121","1977","3","Gujarat","Ahmedabad","-1.0","122.9","153.6","129.2","102.2","-1.0","-1.0","110.8","241.7","306.0","200.0","-1.0","-1.0","233.0","-1.0","300.0","300.9"
"121","1978","3","Gujarat","Ahmedabad","-1.0","145.4","143.7","103.3","120.4","-1.0","-1.0","-1.0","235.0","280.3","-1.0","-1.0","-1.0","225.0","-1.0","-1.0","225.0"
"121","1979","3","Gujarat","Ahmedabad","-1.0","134.5","161.0","117.8","129.0","-1.0","-1.0","121.6","290.5","263.7","-1.0","-1.0","-1.0","291.6","-1.0","-1.0","306.7"
"121","1980","3","Gujarat","Ahmedabad","-1.0","192.0","175.0","137.0","141.7","-1.0","-1.0","-1.0","225.0","275.0","-1.0","-1.0","437.0","284.0","-1.0","-1.0","-1.0"
"121","1981","3","Gujarat","Ahmedabad","-1.0","165.6","202.5","147.5","147.5","135.0","-1.0","-1.0","-1.0","290.0","300.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"121","1982","3","Gujarat","Ahmedabad","-1.0","204.0","229.1","159.0","229.1","177.0","-1.0","-1.0","277.0","392.0","-1.0","690.0","-1.0","375.0","-1.0","-1.0","-1.0"
"121","1983","3","Gujarat","Ahmedabad","-1.0","161.9","196.1","-1.0","134.2","-1.0","-1.0","-1.0","315.9","371.0","-1.0","673.0","-1.0","465.1","-1.0","-1.0","499.1"
"121","1984","3","Gujarat","Ahmedabad","-1.0","182.4","224.3","156.2","156.5","150.0","-1.0","198.9","443.7","374.6","448.3","579.7","376.3","336.7","-1.0","-1.0","543.7"
"121","1985","3","Gujarat","Ahmedabad","-1.0","234.0","253.0","142.0","247.0","233.0","-1.0","348.0","497.0","444.0","403.0","536.0","418.0","328.0","-1.0","-1.0","409.0"
"121","1986","3","Gujarat","Ahmedabad","-1.0","218.0","270.0","185.0","185.0","-1.0","-1.0","-1.0","388.0","561.0","-1.0","990.0","535.1","-1.0","-1.0","-1.0","560.0"
"121","1987","3","Gujarat","Ahmedabad","-1.0","297.0","292.0","237.0","244.0","-1.0","-1.0","-1.0","-1.0","644.0","-1.0","995.0","615.0","633.0","-1.0","-1.0","1025.0"
"121","1988","3","Gujarat","Ahmedabad","-1.0","304.0","265.0","197.0","192.0","-1.0","-1.0","-1.0","537.0","525.9","-1.0","-1.0","546.0","536.0","-1.0","-1.0","893.0"
"121","1989","3","Gujarat","Ahmedabad","-1.0","315.0","272.0","245.0","224.0","-1.0","-1.0","-1.0","550.0","-1.0","-1.0","-1.0","672.0","644.0","-1.0","-1.0","1100.0"
"121","1990","3","Gujarat","Ahmedabad","-1.0","350.0","384.0","241.0","273.0","-1.0","-1.0","-1.0","683.0","-1.0","-1.0","-1.0","866.0","675.0","-1.0","-1.0","1005.0"
"121","1991","3","Gujarat","Ahmedabad","-1.0","450.0","480.0","285.0","265.0","-1.0","-1.0","-1.0","835.0","-1.0","-1.0","-1.0","895.0","565.0","-1.0","-1.0","860.0"
"121","1992","3","Gujarat","Ahmedabad","-1.0","490.0","447.0","285.0","286.0","-1.0","-1.0","-1.0","818.0","-1.0","-1.0","-1.0","1025.0","875.0","-1.0","-1.0","1305.0"
"121","1993","3","Gujarat","Ahmedabad","-1.0","519.0","515.0","308.0","435.0","-1.0","-1.0","-1.0","1348.0","-1.0","-1.0","-1.0","1120.0","1056.0","-1.0","-1.0","1511.0"
"121","1994","3","Gujarat","Ahmedabad","-1.0","525.0","504.0","494.0","474.0","-1.0","-1.0","-1.0","807.0","-1.0","-1.0","-1.0","950.0","960.0","-1.0","-1.0","2375.0"
"121","1995","3","Gujarat","Ahmedabad","-1.0","590.0","560.0","470.0","500.0","461.0","471.0","-1.0","840.0","1622.0","1326.0","-1.0","1120.0","930.0","-1.0","1056.0","1794.0"
"121","1996","3","Gujarat","Ahmedabad","-1.0","605.0","735.0","530.0","540.0","491.0","-1.0","-1.0","1270.0","1495.0","1250.0","1761.0","1125.0","1150.0","-1.0","952.0","-1.0"
"121","1997","3","Gujarat","Ahmedabad","-1.0","665.0","740.0","570.0","575.0","430.0","-1.0","-1.0","-1.0","1651.0","1345.0","2057.0","1650.0","1900.0","-1.0","1251.0","2025.0"
"121","1998","3","Gujarat","Ahmedabad","-1.0","608.0","-1.0","660.0","-1.0","-1.0","693.0","1506.0","-1.0","-1.0","-1.0","-1.0","1489.0","2094.0","-1.0","-1.0","1625.0"
"121","1999","3","Gujarat","Ahmedabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1487.0","1285.0","-1.0","-1.0","1681.0"
"121","2000","3","Gujarat","Ahmedabad","-1.0","785.0","793.0","634.0","519.0","-1.0","-1.0","-1.0","1455.0","-1.0","-1.0","-1.0","1178.0","1993.0","-1.0","-1.0","2057.0"
"121","2001","3","Gujarat","Ahmedabad","-1.0","700.0","864.0","550.0","545.0","-1.0","-1.0","-1.0","1543.0","-1.0","-1.0","-1.0","1205.0","1250.0","-1.0","-1.0","1590.0"
"121","2002","3","Gujarat","Ahmedabad","-1.0","660.0","738.0","631.0","562.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1640.0","1228.0","-1.0","-1.0","1368.0"
"121","2003","3","Gujarat","Ahmedabad","-1.0","668.0","809.0","435.0","573.0","-1.0","-1.0","-1.0","1383.0","-1.0","-1.0","-1.0","1600.0","1116.0","-1.0","-1.0","2239.0"
"121","2004","3","Gujarat","Ahmedabad","-1.0","1194.0","971.0","892.0","859.0","-1.0","-1.0","-1.0","1445.0","-1.0","-1.0","-1.0","1255.0","1261.0","-1.0","-1.0","-1.0"
"121","2005","3","Gujarat","Ahmedabad","-1.0","619.0","981.0","464.0","487.0","-1.0","-1.0","-1.0","1939.0","-1.0","-1.0","3062.0","1469.0","1472.0","-1.0","-1.0","-1.0"
"121","2006","3","Gujarat","Ahmedabad","-1.0","671.0","1065.0","515.0","537.0","-1.0","-1.0","-1.0","2067.0","-1.0","-1.0","-1.0","1564.0","1610.0","-1.0","-1.0","-1.0"
"121","2007","3","Gujarat","Ahmedabad","-1.0","866.0","1020.0","867.0","740.0","-1.0","-1.0","-1.0","2048.0","-1.0","-1.0","-1.0","2074.0","2540.0","-1.0","-1.0","-1.0"
"121","2008","3","Gujarat","Ahmedabad","-1.0","653.0","1107.0","-1.0","564.0","-1.0","-1.0","-1.0","1475.0","-1.0","2345.0","6337.0","1792.0","1869.0","-1.0","-1.0","-1.0"
"121","2009","3","Gujarat","Ahmedabad","-1.0","743.0","1215.0","-1.0","621.0","-1.0","-1.0","-1.0","1624.0","-1.0","2555.0","4869.0","1950.0","2055.0","-1.0","-1.0","2054.0"
"121","2010","3","Gujarat","Ahmedabad","-1.0","792.0","1424.0","-1.0","992.0","-1.0","-1.0","-1.0","2100.0","-1.0","-1.0","-1.0","2324.0","2487.0","-1.0","-1.0","3183.0"
"121","2011","3","Gujarat","Ahmedabad","-1.0","1176.0","1363.0","-1.0","934.0","-1.0","-1.0","-1.0","2421.0","-1.0","-1.0","-1.0","2602.0","3403.0","-1.0","-1.0","-1.0"
"121","2012","3","Gujarat","Ahmedabad","-1.0","1389.0","1464.0","-1.0","1077.0","-1.0","-1.0","-1.0","3522.0","-1.0","-1.0","-1.0","2917.0","3464.0","-1.0","-1.0","-1.0"
"121","2013","3","Gujarat","Ahmedabad","-1.0","1446.0","1515.0","-1.0","1101.0","-1.0","-1.0","-1.0","2643.0","-1.0","-1.0","-1.0","3012.0","3559.0","-1.0","-1.0","-1.0"
"121","2014","3","Gujarat","Ahmedabad","-1.0","1607.0","1560.0","-1.0","1171.0","-1.0","-1.0","-1.0","3453.0","-1.0","3650.0","-1.0","-1.0","3897.0","-1.0","-1.0","-1.0"
"121","2015","3","Gujarat","Ahmedabad","-1.0","1607.0","1560.0","-1.0","1171.0","-1.0","-1.0","-1.0","3453.0","-1.0","3650.0","-1.0","-1.0","3897.0","-1.0","-1.0","-1.0"
"121","2016","3","Gujarat","Ahmedabad","-1.0","1576.0","1783.0","-1.0","-1.0","-1.0","-1.0","-1.0","5572.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2991.0"
"122","1966","3","Gujarat","Amreli","-1.0","-1.0","95.0","80.0","95.0","85.0","-1.0","-1.0","-1.0","-1.0","125.0","160.0","-1.0","135.0","-1.0","85.0","140.0"
"122","1967","3","Gujarat","Amreli","-1.0","-1.0","83.6","63.2","81.6","76.2","-1.0","-1.0","90.4","-1.0","84.8","138.0","-1.0","188.3","-1.0","163.1","-1.0"
"122","1968","3","Gujarat","Amreli","-1.0","100.0","110.0","75.0","85.0","60.0","-1.0","-1.0","-1.0","-1.0","120.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","1969","3","Gujarat","Amreli","-1.0","95.0","101.7","75.5","84.5","76.1","-1.0","-1.0","-1.0","-1.0","152.5","210.5","-1.0","137.5","-1.0","52.0","160.7"
"122","1970","3","Gujarat","Amreli","-1.0","84.0","86.0","58.0","60.0","49.9","-1.0","-1.0","99.0","-1.0","149.0","186.0","-1.0","181.0","-1.0","92.0","212.0"
"122","1971","3","Gujarat","Amreli","-1.0","83.5","89.5","61.5","64.0","47.5","-1.0","-1.0","-1.0","-1.0","158.0","188.0","-1.0","166.0","-1.0","106.5","219.5"
"122","1972","3","Gujarat","Amreli","-1.0","89.6","95.5","66.5","70.5","52.5","-1.0","-1.0","-1.0","-1.0","166.0","197.3","-1.0","172.5","-1.0","112.5","227.5"
"122","1973","3","Gujarat","Amreli","-1.0","175.0","160.0","100.0","135.0","100.0","-1.0","-1.0","-1.0","-1.0","170.5","351.0","-1.0","175.0","-1.0","130.0","250.0"
"122","1974","3","Gujarat","Amreli","-1.0","-1.0","165.0","100.0","130.0","-1.0","-1.0","-1.0","225.0","-1.0","175.0","350.0","-1.0","110.0","-1.0","254.0","300.0"
"122","1975","3","Gujarat","Amreli","-1.0","128.3","113.5","89.0","112.5","70.0","-1.0","-1.0","141.7","-1.0","181.0","268.3","-1.0","152.0","-1.0","166.4","220.0"
"122","1976","3","Gujarat","Amreli","-1.0","105.0","122.0","86.0","101.0","65.0","-1.0","-1.0","122.0","-1.0","165.0","353.0","-1.0","140.0","-1.0","195.0","415.0"
"122","1977","3","Gujarat","Amreli","-1.0","146.0","135.0","119.0","120.0","90.0","-1.0","-1.0","142.0","-1.0","217.0","352.0","-1.0","194.0","-1.0","134.0","346.0"
"122","1978","3","Gujarat","Amreli","-1.0","126.3","157.0","105.0","116.0","100.0","-1.0","-1.0","283.5","-1.0","224.0","343.5","-1.0","-1.0","-1.0","165.5","305.6"
"122","1979","3","Gujarat","Amreli","-1.0","119.5","156.1","122.1","129.6","106.0","-1.0","-1.0","303.6","350.0","297.6","358.3","305.0","222.5","-1.0","212.5","354.2"
"122","1980","3","Gujarat","Amreli","-1.0","120.0","207.0","145.0","153.9","122.0","-1.0","-1.0","420.0","480.0","378.5","541.0","376.0","250.0","-1.0","300.0","-1.0"
"122","1981","3","Gujarat","Amreli","-1.0","137.5","175.0","140.0","152.5","125.0","-1.0","-1.0","245.8","480.0","410.5","540.0","290.0","200.0","-1.0","-1.0","-1.0"
"122","1982","3","Gujarat","Amreli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","1983","3","Gujarat","Amreli","-1.0","-1.0","186.0","152.5","160.0","120.0","-1.0","-1.0","331.7","-1.0","467.0","699.3","480.0","520.0","-1.0","186.0","495.7"
"122","1984","3","Gujarat","Amreli","-1.0","157.0","219.7","161.1","165.0","167.0","-1.0","-1.0","460.0","-1.0","483.8","632.1","379.0","401.0","-1.0","382.0","-1.0"
"122","1985","3","Gujarat","Amreli","-1.0","150.0","312.2","191.0","242.5","170.5","-1.0","-1.0","500.5","362.5","565.5","726.7","464.3","362.8","-1.0","406.3","400.0"
"122","1986","3","Gujarat","Amreli","-1.0","-1.0","278.5","172.5","221.5","-1.0","132.5","-1.0","467.2","-1.0","744.5","886.0","-1.0","-1.0","-1.0","-1.0","703.9"
"122","1987","3","Gujarat","Amreli","-1.0","-1.0","324.0","-1.0","246.0","-1.0","-1.0","-1.0","-1.0","-1.0","848.0","1032.0","716.0","540.0","-1.0","382.0","837.0"
"122","1988","3","Gujarat","Amreli","-1.0","-1.0","285.0","203.0","167.0","-1.0","-1.0","-1.0","-1.0","-1.0","642.0","1034.0","-1.0","-1.0","-1.0","542.0","743.0"
"122","1989","3","Gujarat","Amreli","-1.0","-1.0","280.0","199.6","218.5","-1.0","-1.0","-1.0","-1.0","-1.0","722.0","-1.0","-1.0","-1.0","-1.0","482.2","-1.0"
"122","1990","3","Gujarat","Amreli","-1.0","-1.0","351.0","224.0","293.0","230.0","-1.0","-1.0","492.0","758.0","1127.0","1375.0","596.0","488.0","-1.0","498.0","1100.0"
"122","1991","3","Gujarat","Amreli","-1.0","-1.0","495.0","-1.0","402.0","-1.0","-1.0","-1.0","-1.0","-1.0","1400.0","1891.0","-1.0","-1.0","-1.0","478.0","1597.0"
"122","1992","3","Gujarat","Amreli","-1.0","-1.0","403.0","-1.0","231.0","-1.0","-1.0","-1.0","-1.0","-1.0","968.0","-1.0","964.0","-1.0","-1.0","1075.0","1074.0"
"122","1993","3","Gujarat","Amreli","-1.0","-1.0","524.0","-1.0","446.0","-1.0","-1.0","-1.0","-1.0","-1.0","1090.0","1606.0","-1.0","-1.0","-1.0","748.0","1566.0"
"122","1994","3","Gujarat","Amreli","-1.0","-1.0","487.0","-1.0","403.0","-1.0","-1.0","-1.0","-1.0","-1.0","1198.0","2287.0","-1.0","-1.0","-1.0","958.0","2320.0"
"122","1995","3","Gujarat","Amreli","-1.0","560.0","525.0","603.0","449.0","461.0","471.0","-1.0","946.0","1622.0","1224.0","-1.0","1163.0","975.0","-1.0","951.0","1794.0"
"122","1996","3","Gujarat","Amreli","-1.0","590.0","675.0","561.0","503.0","491.0","-1.0","-1.0","1117.0","1425.0","1231.0","1791.0","1030.0","1043.0","-1.0","966.0","-1.0"
"122","1997","3","Gujarat","Amreli","-1.0","575.0","621.0","589.0","469.0","430.0","-1.0","-1.0","-1.0","1651.0","1234.0","1849.0","1272.0","1270.0","-1.0","1113.0","1893.0"
"122","1998","3","Gujarat","Amreli","-1.0","-1.0","592.0","-1.0","488.0","-1.0","-1.0","-1.0","-1.0","-1.0","1326.0","2514.0","-1.0","-1.0","-1.0","1070.0","1465.0"
"122","1999","3","Gujarat","Amreli","-1.0","-1.0","752.0","-1.0","506.0","-1.0","-1.0","-1.0","-1.0","-1.0","1407.0","2754.0","-1.0","-1.0","-1.0","1250.0","-1.0"
"122","2000","3","Gujarat","Amreli","-1.0","-1.0","703.0","-1.0","504.0","-1.0","-1.0","-1.0","-1.0","-1.0","1322.0","2100.0","-1.0","-1.0","-1.0","1038.0","1618.0"
"122","2001","3","Gujarat","Amreli","-1.0","-1.0","777.0","-1.0","409.0","-1.0","-1.0","-1.0","-1.0","-1.0","1310.0","1838.0","-1.0","-1.0","-1.0","1152.0","1430.0"
"122","2002","3","Gujarat","Amreli","-1.0","-1.0","912.0","-1.0","515.0","-1.0","-1.0","-1.0","-1.0","-1.0","1706.0","2722.0","-1.0","-1.0","-1.0","1150.0","1621.0"
"122","2003","3","Gujarat","Amreli","-1.0","-1.0","838.0","-1.0","515.0","-1.0","-1.0","-1.0","-1.0","-1.0","1653.0","3105.0","-1.0","-1.0","-1.0","1277.0","1910.0"
"122","2004","3","Gujarat","Amreli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","2005","3","Gujarat","Amreli","-1.0","-1.0","813.0","-1.0","605.0","-1.0","-1.0","-1.0","-1.0","-1.0","1645.0","3062.0","-1.0","-1.0","-1.0","1470.0","1845.0"
"122","2006","3","Gujarat","Amreli","-1.0","-1.0","950.0","-1.0","686.0","-1.0","-1.0","-1.0","-1.0","-1.0","1918.0","3158.0","-1.0","-1.0","-1.0","1363.0","1873.0"
"122","2007","3","Gujarat","Amreli","-1.0","-1.0","1378.0","935.0","734.0","784.0","-1.0","-1.0","2121.0","2139.0","2754.0","4994.0","1989.0","2044.0","-1.0","1231.0","-1.0"
"122","2008","3","Gujarat","Amreli","-1.0","-1.0","1052.0","-1.0","827.0","-1.0","-1.0","-1.0","-1.0","-1.0","2428.0","6308.0","2199.0","-1.0","-1.0","-1.0","-1.0"
"122","2009","3","Gujarat","Amreli","-1.0","-1.0","1285.0","-1.0","935.0","-1.0","-1.0","-1.0","-1.0","-1.0","2527.0","6333.0","2163.0","-1.0","-1.0","2625.0","2975.0"
"122","2010","3","Gujarat","Amreli","-1.0","-1.0","1530.0","-1.0","1091.0","-1.0","-1.0","-1.0","-1.0","-1.0","2819.0","5541.0","-1.0","-1.0","-1.0","-1.0","4037.0"
"122","2011","3","Gujarat","Amreli","-1.0","-1.0","1413.0","1515.0","1180.0","1161.0","-1.0","-1.0","-1.0","2712.0","3574.0","5532.0","2416.0","4047.0","-1.0","-1.0","-1.0"
"122","2012","3","Gujarat","Amreli","-1.0","-1.0","1792.0","1536.0","1391.0","1349.0","-1.0","-1.0","-1.0","3561.0","4618.0","9100.0","3181.0","3342.0","-1.0","-1.0","-1.0"
"122","2013","3","Gujarat","Amreli","-1.0","-1.0","1840.0","-1.0","1612.0","-1.0","-1.0","-1.0","-1.0","-1.0","3607.0","13881.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","2014","3","Gujarat","Amreli","-1.0","-1.0","1812.0","-1.0","1852.0","-1.0","-1.0","-1.0","-1.0","-1.0","3276.0","11533.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","2015","3","Gujarat","Amreli","-1.0","-1.0","1812.0","-1.0","1852.0","-1.0","-1.0","-1.0","-1.0","-1.0","3276.0","11533.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"122","2016","3","Gujarat","Amreli","-1.0","-1.0","1576.0","-1.0","1369.0","-1.0","-1.0","-1.0","-1.0","-1.0","4446.0","6367.0","-1.0","2488.0","-1.0","-1.0","5128.0"
"123","1966","3","Gujarat","Banaskantha","-1.0","-1.0","90.5","76.6","73.4","72.5","-1.0","77.1","142.1","106.3","116.3","187.7","164.0","141.7","-1.0","-1.0","-1.0"
"123","1967","3","Gujarat","Banaskantha","-1.0","102.5","91.0","67.0","69.0","60.0","-1.0","66.6","110.0","105.0","81.0","156.0","132.3","100.0","-1.0","180.0","93.0"
"123","1968","3","Gujarat","Banaskantha","-1.0","-1.0","93.0","79.5","79.0","60.0","-1.0","50.0","85.0","105.0","114.0","150.0","147.3","93.0","-1.0","-1.0","147.5"
"123","1969","3","Gujarat","Banaskantha","-1.0","130.0","75.0","55.0","40.0","60.0","-1.0","70.0","-1.0","95.0","140.0","222.0","118.0","157.0","-1.0","150.0","-1.0"
"123","1970","3","Gujarat","Banaskantha","-1.0","90.0","88.2","56.7","47.7","40.0","-1.0","36.5","97.5","110.0","140.0","191.4","165.3","134.5","-1.0","91.7","193.0"
"123","1971","3","Gujarat","Banaskantha","-1.0","103.3","84.5","60.0","55.7","51.0","-1.0","60.0","100.0","130.0","148.3","204.6","133.8","128.2","-1.0","108.2","139.2"
"123","1972","3","Gujarat","Banaskantha","-1.0","105.0","126.0","113.4","99.5","95.0","-1.0","80.0","150.0","143.3","179.0","285.0","179.0","198.8","-1.0","-1.0","210.0"
"123","1973","3","Gujarat","Banaskantha","-1.0","205.0","148.2","90.3","81.8","142.5","-1.0","104.0","199.5","167.5","215.0","323.6","274.3","249.1","-1.0","150.0","200.3"
"123","1974","3","Gujarat","Banaskantha","-1.0","258.3","175.1","168.2","167.7","152.0","-1.0","150.0","199.3","211.3","222.0","-1.0","225.6","170.0","-1.0","300.0","358.8"
"123","1975","3","Gujarat","Banaskantha","-1.0","121.7","109.3","98.3","106.6","80.0","-1.0","69.3","137.7","107.0","140.7","298.1","200.5","150.0","-1.0","165.0","317.5"
"123","1976","3","Gujarat","Banaskantha","-1.0","104.0","128.8","100.1","102.8","80.0","-1.0","99.9","143.9","170.4","125.0","366.4","331.4","234.3","-1.0","217.5","381.3"
"123","1977","3","Gujarat","Banaskantha","-1.0","100.8","135.1","104.4","115.4","80.0","-1.0","85.7","163.3","213.6","200.0","335.4","280.9","197.1","-1.0","226.7","365.0"
"123","1978","3","Gujarat","Banaskantha","-1.0","108.0","150.3","108.5","116.9","110.0","-1.0","102.7","178.0","298.1","230.0","-1.0","249.0","202.3","-1.0","248.8","-1.0"
"123","1979","3","Gujarat","Banaskantha","-1.0","125.0","145.8","114.3","132.5","117.5","-1.0","141.7","285.7","279.2","265.5","402.0","355.5","226.7","-1.0","500.0","530.0"
"123","1980","3","Gujarat","Banaskantha","-1.0","-1.0","175.0","136.0","155.0","125.0","-1.0","-1.0","225.0","275.0","250.0","488.0","437.0","210.0","-1.0","-1.0","-1.0"
"123","1981","3","Gujarat","Banaskantha","-1.0","135.0","181.4","137.5","160.6","-1.0","-1.0","-1.0","335.0","252.0","300.0","-1.0","405.0","-1.0","-1.0","-1.0","-1.0"
"123","1982","3","Gujarat","Banaskantha","-1.0","157.0","201.0","150.0","156.0","115.0","-1.0","-1.0","303.0","425.0","-1.0","582.0","409.0","371.0","-1.0","-1.0","-1.0"
"123","1983","3","Gujarat","Banaskantha","-1.0","151.5","206.1","152.6","149.9","146.5","-1.0","150.0","362.6","430.2","425.0","681.7","467.0","468.3","-1.0","350.0","-1.0"
"123","1984","3","Gujarat","Banaskantha","-1.0","165.0","229.6","178.2","160.0","160.0","-1.0","200.0","401.3","516.7","430.0","598.9","385.0","344.6","-1.0","250.0","-1.0"
"123","1985","3","Gujarat","Banaskantha","-1.0","-1.0","240.5","203.9","210.5","175.0","-1.0","175.0","480.0","392.0","412.5","495.0","422.2","291.8","-1.0","513.3","300.0"
"123","1986","3","Gujarat","Banaskantha","-1.0","-1.0","250.3","848.6","208.8","206.7","-1.0","-1.0","-1.0","775.0","470.4","-1.0","556.1","216.5","-1.0","-1.0","400.0"
"123","1987","3","Gujarat","Banaskantha","-1.0","-1.0","315.0","255.0","226.0","257.0","-1.0","-1.0","-1.0","925.0","-1.0","1096.0","579.0","450.0","-1.0","-1.0","-1.0"
"123","1988","3","Gujarat","Banaskantha","-1.0","-1.0","279.0","216.0","205.0","219.0","-1.0","-1.0","-1.0","746.0","-1.0","752.0","550.8","568.0","-1.0","-1.0","-1.0"
"123","1989","3","Gujarat","Banaskantha","-1.0","-1.0","308.3","220.5","240.0","205.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","598.8","564.0","-1.0","-1.0","-1.0"
"123","1990","3","Gujarat","Banaskantha","-1.0","-1.0","334.0","310.0","290.0","288.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","593.0","-1.0","-1.0","-1.0"
"123","1991","3","Gujarat","Banaskantha","-1.0","-1.0","449.0","-1.0","340.0","287.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","876.0","688.0","-1.0","-1.0","1508.0"
"123","1992","3","Gujarat","Banaskantha","-1.0","-1.0","460.0","381.0","314.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","932.0","1100.0","-1.0","-1.0","-1.0"
"123","1993","3","Gujarat","Banaskantha","-1.0","-1.0","505.0","389.0","374.0","370.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","980.0","907.0","-1.0","-1.0","-1.0"
"123","1994","3","Gujarat","Banaskantha","-1.0","-1.0","454.0","748.0","460.0","401.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1201.0","949.0","-1.0","-1.0","-1.0"
"123","1995","3","Gujarat","Banaskantha","-1.0","560.0","499.0","655.0","465.0","460.0","471.0","-1.0","946.0","1622.0","1326.0","-1.0","1204.0","926.0","-1.0","1056.0","1794.0"
"123","1996","3","Gujarat","Banaskantha","-1.0","590.0","750.0","500.0","400.0","460.0","-1.0","-1.0","1117.0","1425.0","1250.0","1761.0","1000.0","1000.0","-1.0","952.0","-1.0"
"123","1997","3","Gujarat","Banaskantha","-1.0","575.0","510.0","500.0","450.0","400.0","-1.0","-1.0","-1.0","1651.0","1345.0","2057.0","1500.0","1250.0","-1.0","1251.0","1558.0"
"123","1998","3","Gujarat","Banaskantha","-1.0","-1.0","650.0","600.0","500.0","400.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1250.0","1500.0","-1.0","-1.0","-1.0"
