"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"124","1993","3","Gujarat","Bharuch","21.2","15.9","750.0","17.0","19.1","1124.0","24.5","24.4","996.0","34.0","31.9","938.0","58.5","56.3","962.0","7.7","4.3","558.0","5.8","5.9","1017.0","10.1","12.8","1267.0","0.0","0.0","0.0","2.2","0.9","409.0","130.0","98.5","758.0","9.6","5.4","563.0","8.6","6.3","733.0","3.6","0.4","111.0","0.1","0.1","1000.0","0.1","0.0","0.0","2.9","4.9","1690.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.2","571.0","17.4","12.9","741.0","16.9","114.9","6799.0","97.4","22.61","232.0","9.7","3.0","12.7","0.0","0.1","30.88"
"124","1994","3","Gujarat","Bharuch","20.0","15.0","750.0","19.0","18.0","947.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","60.0","52.0","867.0","7.0","6.0","857.0","5.0","5.0","1000.0","0.02","-1.0","-1.0","0.0","0.0","0.0","3.0","1.0","333.0","111.3","-1.0","-1.0","9.7","-1.0","-1.0","7.0","9.0","1286.0","3.0","1.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","4.04","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.0","18.0","1200.0","22.0","155.0","7045.0","93.31","-1.0","-1.0","5.38","3.63","9.01","0.0","0.15","34.47"
"124","1995","3","Gujarat","Bharuch","24.2","15.7","649.0","14.5","13.2","910.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","52.9","43.1","815.0","7.4","6.0","811.0","5.1","5.2","1020.0","0.1","0.1","1000.0","0.0","0.0","0.0","1.9","0.5","263.0","113.3","63.45","560.0","9.9","6.45","652.0","5.9","4.7","797.0","2.5","0.6","240.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","4.3","1593.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.96","10.0","836.0","25.4","198.1","7799.0","108.7","21.2","195.0","9.49","7.79","17.28","0.0","0.1","30.34"
"124","1996","3","Gujarat","Bharuch","15.6","15.2","974.0","20.0","15.3","765.0","32.2","45.5","1413.0","41.0","34.0","829.0","73.2","79.5","1086.0","4.6","5.5","1196.0","14.1","21.9","1553.0","0.1","0.1","1000.0","0.0","0.0","0.0","2.1","0.6","286.0","115.5","88.5","766.0","9.8","5.6","571.0","5.2","6.5","1250.0","3.2","1.4","438.0","0.1","0.1","1000.0","0.0","0.0","0.0","1.2","3.1","2583.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","11.1","1144.0","26.2","170.2","6496.0","94.3","23.53","250.0","8.49","7.67","16.16","0.0","0.0","31.79"
"124","1997","3","Gujarat","Bharuch","22.3","20.2","906.0","18.6","17.3","930.0","20.1","26.2","1303.0","35.4","28.1","794.0","48.9","48.6","994.0","5.3","6.7","1264.0","5.7","9.6","1684.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","0.6","286.0","102.5","51.9","506.0","9.3","6.0","645.0","4.7","6.6","1404.0","3.0","0.4","133.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","5.6","2435.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.9","7.9","888.0","25.4","156.0","6142.0","110.2","20.74","188.0","10.6","3.2","13.8","0.0","0.1","29.8"
"124","1998","3","Gujarat","Bharuch","22.5","34.6","1538.0","18.8","16.6","883.0","16.7","25.1","1503.0","28.9","23.7","820.0","49.4","55.3","1119.0","5.4","5.8","1074.0","5.9","10.1","1712.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.0","455.0","93.4","56.9","609.0","12.6","6.8","540.0","4.7","3.9","830.0","2.7","1.0","370.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8","5.6","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","10.0","1031.0","30.0","180.0","6000.0","119.0","32.79","276.0","10.2","3.3","13.5","0.0","0.1","29.1"
"124","1999","3","Gujarat","Bharuch","23.3","19.6","841.0","13.5","15.2","1126.0","38.7","45.6","1178.0","0.0","0.0","0.0","47.7","58.2","1220.0","5.9","4.7","797.0","6.4","8.5","1328.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","1.2","522.0","100.3","66.4","662.0","1.6","1.1","688.0","3.7","5.5","1486.0","2.9","0.9","310.0","0.1","0.1","1000.0","0.0","0.0","0.0","1.6","3.1","1938.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.81","11.1","1027.0","32.2","225.4","7000.0","122.7","29.56","241.0","10.2","2.9","13.1","0.0","0.1","30.1"
"124","2000","3","Gujarat","Bharuch","7.1","8.7","1225.0","6.5","10.0","1538.0","7.8","6.6","846.0","21.1","8.8","417.0","28.9","15.4","533.0","3.2","2.5","781.0","1.5","1.1","733.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.3","375.0","73.2","21.6","295.0","8.1","3.3","407.0","1.1","1.1","1000.0","2.7","0.5","185.0","1.8","2.5","1389.0","0.0","0.0","0.0","1.8","2.5","1389.0","0.0","0.0","0.0","0.1","0.1","1000.0","1.7","1.4","824.0","7.4","5.6","757.0","33.4","228.2","6832.0","119.2","17.0","143.0","7.1","2.9","10.0","0.0","0.2","25.6"
"124","2001","3","Gujarat","Bharuch","9.6","14.1","1469.0","10.1","12.6","1248.0","9.8","14.2","1449.0","20.3","14.2","700.0","30.1","28.4","944.0","3.2","4.3","1344.0","1.5","2.9","1933.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.7","538.0","65.7","40.1","610.0","8.7","4.0","460.0","1.6","2.1","1313.0","3.2","1.2","375.0","0.2","0.2","1000.0","0.0","0.0","0.0","1.7","3.1","1824.0","0.0","0.0","0.0","0.1","0.1","1000.0","2.0","1.8","900.0","8.8","8.5","966.0","32.3","214.6","6644.0","123.6","21.17","171.0","10.4","3.1","13.5","0.0","0.1","24.3"
"124","2002","3","Gujarat","Bharuch","8.8","15.1","1716.0","17.5","15.7","897.0","9.9","16.4","1657.0","16.7","13.0","778.0","26.6","29.4","1105.0","2.5","2.2","880.0","1.0","1.6","1600.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.4","364.0","63.3","39.3","621.0","11.3","6.2","549.0","1.6","1.5","938.0","3.3","1.1","333.0","0.2","0.2","1000.0","0.0","0.0","0.0","2.3","2.7","1174.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","22.3","25.4","1139.0","34.6","214.0","6185.0","123.4","27.63","224.0","7.7","2.8","10.5","0.0","0.1","18.7"
"124","2003","3","Gujarat","Bharuch","13.3","21.9","1647.0","18.8","22.1","1176.0","7.2","12.9","1792.0","21.1","12.7","602.0","28.3","25.6","905.0","3.2","4.5","1406.0","1.7","3.0","1765.0","0.0","0.0","0.0","0.6","0.2","333.0","1.8","1.6","889.0","38.6","19.5","505.0","7.8","4.9","628.0","1.9","3.4","1789.0","3.5","0.9","257.0","0.1","0.1","1000.0","0.0","0.0","0.0","1.0","1.8","1800.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","6.5","6.2","954.0","21.4","139.1","6500.0","132.9","32.62","245.0","10.4","6.08","16.48","0.0","0.0","16.4"
"124","2004","3","Gujarat","Bharuch","12.5","16.3","1304.0","21.8","29.1","1335.0","6.6","7.3","1106.0","26.1","17.0","651.0","32.7","24.3","743.0","3.3","3.7","1121.0","2.2","2.0","909.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3","2.7","628.0","38.0","21.4","563.0","6.3","3.6","571.0","1.5","2.2","1467.0","3.2","1.0","313.0","0.2","0.3","1500.0","0.0","0.0","0.0","2.0","3.5","1750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.9","6.0","870.0","22.3","156.5","7018.0","129.7","56.95","439.0","15.89","5.88","21.77","0.0","0.0","18.9"
"124","2005","3","Gujarat","Bharuch","13.1","18.8","1435.0","17.2","25.1","1459.0","5.7","6.8","1193.0","21.8","17.0","780.0","27.5","23.8","865.0","3.9","4.7","1205.0","2.9","4.6","1586.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.0","476.0","42.9","26.5","618.0","7.1","5.1","718.0","1.3","2.2","1692.0","5.0","0.2","40.0","0.1","0.1","1000.0","0.0","0.0","0.0","2.3","4.5","1957.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.7","7.0","805.0","21.2","156.2","7368.0","148.0","52.58","355.0","17.07","7.15","24.23","0.0","0.0","18.3"
"124","2006","3","Gujarat","Bharuch","10.9","16.3","1495.0","17.7","19.4","1096.0","5.9","7.3","1237.0","27.3","17.8","652.0","33.2","25.1","756.0","2.5","2.3","920.0","3.0","0.9","300.0","0.2","0.2","1000.0","0.0","0.0","0.0","2.9","1.2","414.0","41.1","25.9","630.0","7.8","4.2","538.0","2.2","2.1","955.0","2.8","1.0","357.0","0.1","0.2","2000.0","0.0","0.0","0.0","1.2","2.3","1917.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.3","4.6","730.0","25.8","186.1","7213.0","153.1","43.71","285.0","17.89","8.59","26.47","0.0","0.0","13.1"
"124","2007","3","Gujarat","Bharuch","12.6","20.5","1627.0","18.6","35.9","1930.0","5.9","7.0","1186.0","0.0","0.0","0.0","5.9","7.0","1186.0","0.5","1.1","2200.0","1.8","2.5","1389.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.5","357.0","40.4","33.0","817.0","9.1","5.5","604.0","1.8","2.8","1556.0","3.6","0.5","139.0","0.2","0.4","2000.0","0.0","0.0","0.0","6.4","12.7","1984.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","16.4","1367.0","22.0","164.6","7482.0","129.4","36.94","285.0","18.53","7.25","25.78","0.0","0.0","9.9"
"124","2008","3","Gujarat","Bharuch","15.4","26.9","1747.0","21.4","29.4","1374.0","8.9","14.5","1629.0","21.4","15.5","724.0","30.3","30.0","990.0","0.7","1.7","2429.0","2.1","3.0","1429.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","0.6","261.0","56.0","41.0","732.0","8.8","4.8","545.0","2.0","3.2","1600.0","3.3","0.4","121.0","0.1","0.1","1000.0","0.0","0.0","0.0","7.8","15.4","1974.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.2","19.1","1447.0","20.9","148.4","7100.0","133.6","34.66","259.0","19.65","7.72","27.37","0.0","0.0","-1.0"
"124","2009","3","Gujarat","Bharuch","12.5","20.4","1632.0","18.4","28.7","1560.0","5.1","5.7","1118.0","13.1","12.3","939.0","18.2","18.0","989.0","0.5","1.0","2000.0","2.4","2.3","958.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","1.8","1.7","944.0","64.7","41.9","648.0","9.5","6.1","642.0","2.7","3.7","1370.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","6.9","13.5","1957.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","12.0","17.7","1475.0","17.6","127.8","7261.0","107.0","36.87","345.0","20.08","-1.0","-1.0","0.0","0.0","-1.0"
"124","2010","3","Gujarat","Bharuch","13.2","24.7","1871.0","16.8","33.7","2006.0","3.4","4.4","1294.0","10.9","11.0","1009.0","14.3","15.4","1077.0","2.3","4.7","2043.0","4.2","7.3","1738.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","1.1","1.6","1455.0","66.4","61.5","926.0","12.9","8.4","651.0","3.6","6.6","1833.0","2.0","0.6","300.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","4.9","8.1","1653.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.1","6.69","826.0","18.9","22.1","1169.0","20.8","151.4","7279.0","118.4","37.93","320.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0"
"124","2011","3","Gujarat","Bharuch","13.1","25.4","1939.0","22.0","45.8","2082.0","3.9","4.7","1205.0","11.9","9.5","798.0","15.8","14.2","899.0","2.9","6.2","2138.0","3.8","6.6","1737.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","2.1","2.4","1143.0","46.6","40.9","878.0","17.3","12.0","694.0","4.4","8.2","1864.0","1.6","0.3","188.0","0.2","0.3","1500.0","-1.0","-1.0","-1.0","7.0","14.4","2057.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","14.2","23.6","1662.0","18.8","116.3","6186.0","125.1","44.34","354.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0"
"124","2012","3","Gujarat","Bharuch","11.7","20.4","1744.0","23.5","44.1","1877.0","3.7","5.7","1541.0","9.8","9.6","980.0","13.5","15.3","1133.0","0.8","1.5","1875.0","2.8","4.9","1750.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","1.1","1.0","909.0","53.5","48.5","907.0","14.7","9.9","673.0","0.9","1.0","1111.0","1.0","0.1","100.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","5.8","11.5","1983.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","8.4","23.5","2798.0","27.5","177.4","6451.0","118.9","46.19","388.0","22.19","10.49","32.68","0.0","0.22","-1.0"
"124","2013","3","Gujarat","Bharuch","12.69","20.23","1594.0","21.3","35.74","1678.0","3.0","2.98","993.0","6.95","5.88","846.0","9.95","8.86","890.0","0.57","1.38","2421.0","3.31","4.84","1462.0","0.0","0.0","0.0","0.0","0.0","0.0","2.83","3.5","1237.0","64.45","49.24","764.0","8.17","4.9","600.0","1.43","3.26","2280.0","0.57","0.07","123.0","0.26","0.45","1731.0","0.0","0.0","0.0","3.33","7.21","2165.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.58","10.99","1970.0","21.0","156.62","7458.0","100.75","39.87","396.0","-1.0","-1.0","-1.0","-1.0","0.05","-1.0"
"124","2014","3","Gujarat","Bharuch","9.91","21.16","2135.0","29.3","47.31","1615.0","1.0","1.24","1240.0","4.8","4.13","860.0","5.8","5.37","926.0","0.44","0.77","1750.0","0.2","0.24","1200.0","0.0","0.0","0.0","0.0","0.0","0.0","1.86","0.56","301.0","63.97","54.19","847.0","7.63","5.98","784.0","0.53","1.09","2057.0","0.15","0.02","133.0","0.25","0.45","1800.0","0.0","0.0","0.0","3.55","4.79","1349.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.23","5.9","1395.0","36.43","239.64","6578.0","99.57","41.19","414.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"124","2015","3","Gujarat","Bharuch","6.47","12.81","1980.0","22.83","40.4","1770.0","1.6","1.59","994.0","8.95","9.21","1029.0","10.55","10.8","1024.0","0.32","0.63","1969.0","0.25","0.33","1320.0","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.22","293.0","73.52","84.11","1144.0","18.66","13.89","744.0","0.39","0.7","1795.0","0.26","0.02","77.0","0.03","0.04","1333.0","0.0","0.0","0.0","2.67","3.62","1356.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.32","4.34","1307.0","21.46","142.46","6640.0","74.99","31.42","419.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"124","2016","3","Gujarat","Bharuch","9.03","15.42","1708.0","21.43","30.33","1415.0","0.72","0.98","1356.0","5.92","6.86","1158.0","6.64","7.83","1180.0","0.23","0.22","943.0","0.23","0.38","1677.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.13","0.33","294.0","105.65","113.74","1077.0","24.21","17.44","720.0","0.42","0.77","1811.0","0.45","0.24","533.0","0.55","0.97","1770.0","-1.0","-1.0","-1.0","3.57","5.88","1650.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","24.95","163.68","6560.0","51.6","20.56","399.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"124","2017","3","Gujarat","Bharuch","8.79","17.24","1961.0","18.56","35.34","1904.0","0.98","1.58","1613.0","2.22","2.95","1327.0","3.2","4.53","1415.0","0.36","0.67","1853.0","0.55","0.85","1551.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.7","0.6","353.0","74.33","75.99","1022.0","12.58","8.63","685.0","0.4","0.91","2296.0","0.4","0.24","605.0","0.14","0.25","1807.0","-1.0","-1.0","-1.0","3.26","10.21","3133.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5.52","6.89","1250.0","-1.0","-1.0","-1.0","32.14","200.88","6250.0","89.76","40.03","446.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"125","1990","3","Gujarat","Vadodara","50.1","49.0","978.0","13.8","29.6","2145.0","13.4","12.3","918.0","41.8","35.8","856.0","55.2","48.1","871.0","19.3","19.7","1021.0","38.2","52.5","1374.0","0.1","0.1","1000.0","0.0","0.0","0.0","2.4","1.5","625.0","102.1","79.6","780.0","14.1","7.5","532.0","12.2","10.0","820.0","2.2","0.5","227.0","1.0","1.0","1000.0","0.2","0.1","500.0","9.5","15.5","1632.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.5","625.0","25.9","27.6","1066.0","2.4","9.6","4000.0","141.0","31.26","222.0","8.1","9.1","17.2","0.8","0.3","38.16"
"125","1991","3","Gujarat","Vadodara","55.6","34.8","626.0","13.4","31.4","2343.0","13.7","8.5","620.0","38.7","32.4","837.0","52.4","40.9","781.0","18.1","17.7","978.0","44.1","35.9","814.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","1.5","600.0","107.4","65.8","613.0","13.4","7.9","590.0","13.8","11.1","804.0","2.0","0.7","350.0","0.6","0.7","1167.0","0.0","0.0","0.0","9.6","13.6","1417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.4","571.0","26.8","26.5","989.0","1.5","9.1","6067.0","138.1","27.88","202.0","8.1","9.9","18.0","1.1","0.5","38.66"
"125","1992","3","Gujarat","Vadodara","55.0","54.3","987.0","14.3","30.3","2119.0","13.5","4.6","341.0","37.2","40.9","1099.0","50.7","45.5","897.0","16.5","22.0","1333.0","44.4","64.6","1455.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","1.5","652.0","109.9","87.3","794.0","12.7","5.7","449.0","11.9","13.4","1126.0","2.2","1.8","818.0","0.4","0.4","1000.0","0.0","0.0","0.0","13.6","15.5","1140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","600.0","28.6","39.8","1392.0","1.7","10.3","6059.0","140.9","63.04","447.0","7.1","9.7","16.8","0.9","0.5","34.05"
"125","1993","3","Gujarat","Vadodara","63.4","53.0","836.0","15.8","33.8","2139.0","13.9","3.8","273.0","30.4","30.3","997.0","44.3","34.1","770.0","16.4","23.9","1457.0","42.2","46.8","1109.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","1.4","560.0","106.6","88.0","826.0","13.8","7.4","536.0","12.6","12.0","952.0","2.0","0.3","150.0","0.3","0.3","1000.0","0.0","0.0","0.0","13.2","17.4","1318.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.2","500.0","28.5","30.2","1060.0","2.9","21.8","7517.0","140.0","39.53","282.0","8.7","11.1","19.8","1.0","0.4","36.56"
"125","1994","3","Gujarat","Vadodara","61.0","51.0","836.0","14.0","32.0","2286.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","45.0","28.0","622.0","15.0","17.0","1133.0","37.0","39.0","1054.0","0.0","-1.0","0.0","0.0","0.0","0.0","4.0","3.0","750.0","99.95","-1.0","-1.0","13.06","-1.0","-1.0","14.0","18.0","1286.0","2.0","1.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","13.55","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","34.0","1133.0","5.0","38.0","7600.0","149.1","-1.0","-1.0","9.39","8.12","17.51","0.55","0.15","36.33"
"125","1995","3","Gujarat","Vadodara","59.6","34.0","570.0","15.7","26.9","1713.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","40.6","28.2","695.0","17.9","22.1","1235.0","44.3","41.2","930.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","3.1","912.0","97.4","54.06","555.0","14.0","5.84","417.0","14.9","16.3","1094.0","1.7","0.6","353.0","0.2","0.2","1000.0","0.0","0.0","0.0","11.6","12.4","1069.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28.57","29.6","1036.0","4.8","38.4","8000.0","155.8","35.31","227.0","7.24","14.71","21.95","1.2","0.3","36.42"
"125","1996","3","Gujarat","Vadodara","57.6","61.9","1075.0","17.2","37.5","2180.0","6.4","10.8","1688.0","25.3","23.4","925.0","31.7","34.2","1079.0","15.6","23.7","1519.0","48.2","73.8","1531.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","2.1","778.0","114.2","92.3","808.0","20.7","10.5","507.0","10.9","16.0","1468.0","1.8","0.9","500.0","0.4","0.5","1250.0","0.0","0.0","0.0","13.9","18.3","1317.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","35.7","1322.0","5.3","37.2","7019.0","150.1","51.12","341.0","7.48","13.93","21.41","0.6","0.1","37.72"
"125","1997","3","Gujarat","Vadodara","57.5","60.0","1043.0","18.7","37.8","2021.0","4.8","8.2","1708.0","21.2","19.4","915.0","38.5","46.2","1200.0","16.8","25.2","1500.0","46.7","78.7","1685.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","2.5","781.0","94.7","65.1","687.0","13.4","7.9","590.0","13.5","20.0","1481.0","1.8","1.0","556.0","0.2","0.2","1000.0","0.0","0.0","0.0","11.6","16.4","1414.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.7","42.1","1418.0","5.0","36.0","7200.0","162.8","45.76","281.0","8.0","11.7","19.7","1.1","0.4","37.2"
"125","1998","3","Gujarat","Vadodara","53.3","82.6","1550.0","15.5","33.0","2129.0","4.3","4.5","1047.0","15.9","13.1","824.0","36.4","41.3","1135.0","17.9","17.5","978.0","46.8","78.4","1675.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","2.4","706.0","92.7","80.5","868.0","14.2","9.5","669.0","9.8","14.0","1429.0","2.0","0.9","450.0","0.2","0.2","1000.0","0.0","0.0","0.0","13.9","17.2","1237.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.3","36.0","1229.0","6.0","40.8","6800.0","162.3","57.19","352.0","7.4","10.9","18.3","1.0","0.3","37.7"
"125","1999","3","Gujarat","Vadodara","52.6","35.3","671.0","15.1","31.8","2106.0","22.3","21.4","960.0","0.0","0.0","0.0","35.8","25.1","701.0","17.5","18.3","1046.0","51.8","60.7","1172.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","0.9","500.0","100.6","83.8","833.0","5.7","2.7","474.0","5.1","7.0","1373.0","1.4","0.4","286.0","0.2","0.2","1000.0","0.0","0.0","0.0","11.7","15.1","1291.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28.66","33.9","1183.0","8.5","58.6","6894.0","167.0","48.13","288.0","7.7","13.3","21.0","0.6","0.3","39.1"
"125","2000","3","Gujarat","Vadodara","54.4","10.8","199.0","13.9","30.5","2194.0","13.5","6.2","459.0","21.8","5.9","271.0","35.3","12.1","343.0","17.5","18.7","1069.0","51.4","49.1","955.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","91.9","32.9","358.0","12.2","3.6","295.0","9.1","12.8","1407.0","1.7","0.5","294.0","13.9","10.1","727.0","0.0","0.0","0.0","13.9","10.1","727.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.9","900.0","25.9","24.5","946.0","13.7","80.8","5898.0","147.5","30.12","204.0","7.8","14.0","21.8","1.3","0.5","38.4"
"125","2001","3","Gujarat","Vadodara","54.8","51.4","938.0","16.6","33.6","2024.0","12.0","15.9","1325.0","19.4","13.7","706.0","31.4","29.6","943.0","17.3","21.4","1237.0","62.5","113.7","1819.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.1","524.0","88.7","45.2","510.0","11.4","7.5","658.0","7.5","10.1","1347.0","2.0","1.2","600.0","0.2","0.2","1000.0","0.0","0.0","0.0","12.4","15.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.6","857.0","22.8","27.7","1215.0","11.3","97.2","8602.0","157.1","23.46","149.0","7.7","13.0","20.7","1.1","0.5","36.5"
