"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"124","2002","3","Gujarat","Bharuch","23.3","24.5","1051.5","20.2","21.3","1054.46","18.8","31.1","1654.26","24.0","18.7","779.17","42.8","49.8","1163.55","5.2","4.7","903.85","9.0","14.7","1633.33","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.6","400.0","80.8","50.4","623.76","13.8","7.7","557.97","2.2","2.0","909.09","4.0","1.3","325.0","0.2","0.2","1000.0","0.0","0.0","0.0","3.2","3.8","1187.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.3","27.9","1102.77","37.0","228.8","6183.78","152.8","34.06","222.91","16.8","3.0","19.8","0.0","0.2","22.3"
"124","2003","3","Gujarat","Bharuch","27.2","32.7","1202.21","20.4","26.7","1308.82","16.4","25.9","1579.27","26.2","16.7","637.4","42.6","42.6","1000.0","4.1","6.0","1463.41","11.5","25.9","2252.17","0.0","0.0","0.0","0.6","0.2","333.33","2.7","2.4","888.89","62.0","42.1","679.03","10.3","6.3","611.65","3.4","5.3","1558.82","4.2","1.3","309.52","0.1","0.1","1000.0","0.0","0.0","0.0","1.1","2.0","1818.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.8","8.7","988.64","27.0","179.3","6640.74","168.1","43.18","256.87","15.21","8.87","24.08","0.0","0.0","20.9"
"124","2004","3","Gujarat","Bharuch","24.7","27.7","1121.46","23.6","34.0","1440.68","13.7","18.1","1321.17","27.9","18.4","659.5","41.6","36.5","877.4","3.8","4.3","1131.58","9.2","8.4","913.04","0.0","0.0","0.0","0.0","0.0","0.0","5.6","3.5","625.0","54.2","37.4","690.04","8.1","4.6","567.9","2.8","4.3","1535.71","3.6","1.1","305.56","0.2","0.3","1500.0","0.0","0.0","0.0","2.7","4.8","1777.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.3","9.5","1021.51","28.2","199.9","7088.65","173.2","82.62","477.02","21.48","9.77","31.24","0.0","0.0","22.33"
"124","2005","3","Gujarat","Bharuch","23.9","27.4","1146.44","19.1","29.2","1528.8","15.7","21.9","1394.9","24.6","19.3","784.55","40.3","41.2","1022.33","4.4","5.5","1250.0","10.3","16.3","1582.52","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","666.67","57.6","41.1","713.54","8.8","6.3","715.91","3.1","4.7","1516.13","5.2","0.3","57.69","0.1","0.1","1000.0","0.0","0.0","0.0","3.6","6.9","1916.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","12.0","1000.0","25.0","184.3","7372.0","189.0","72.83","385.34","23.6","11.35","34.96","0.0","0.0","21.5"
"124","2006","3","Gujarat","Bharuch","23.9","26.0","1087.87","19.6","24.9","1270.41","9.9","11.9","1202.02","29.1","19.3","663.23","39.0","31.2","800.0","3.8","5.1","1342.11","8.7","6.6","758.62","0.2","0.2","1000.0","0.0","0.0","0.0","4.2","2.7","642.86","59.1","37.5","634.52","8.8","4.6","522.73","5.3","7.5","1415.09","3.0","1.1","366.67","0.2","0.3","1500.0","0.0","0.0","0.0","2.1","4.0","1904.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.6","11.9","1122.64","30.1","217.0","7209.3","196.5","60.13","306.01","24.99","13.19","38.17","0.0","0.0","16.7"
"124","2007","3","Gujarat","Bharuch","26.2","32.1","1225.19","20.7","42.6","2057.97","9.5","13.3","1400.0","0.0","0.0","0.0","9.5","13.3","1400.0","1.8","4.0","2222.22","7.5","11.0","1466.67","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.5","625.0","59.6","54.2","909.4","10.3","6.3","611.65","4.7","6.6","1404.26","3.7","0.6","162.16","0.2","0.4","2000.0","0.0","0.0","0.0","7.4","14.7","1986.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","22.3","1393.75","26.5","196.4","7411.32","173.9","51.53","296.32","26.26","12.13","38.39","0.0","0.0","13.3"
"124","2008","3","Gujarat","Bharuch","30.6","40.6","1326.8","23.3","34.2","1467.81","15.2","27.6","1815.79","24.8","18.5","745.97","40.0","46.1","1152.5","1.7","4.1","2411.76","7.7","11.1","1441.56","0.0","0.0","0.0","0.0","0.0","0.0","3.1","1.4","451.61","77.2","61.9","801.81","10.3","5.5","533.98","4.9","8.5","1734.69","3.7","0.5","135.14","0.1","0.1","1000.0","0.0","0.0","0.0","8.6","16.9","1965.12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.3","26.0","1502.89","25.6","180.4","7046.87","174.5","50.03","286.7","28.35","13.41","41.76","0.0","0.0","0.0"
"124","2009","3","Gujarat","Bharuch","27.5","28.6","1040.0","20.6","34.7","1684.47","11.3","13.9","1230.09","16.0","15.2","950.0","27.3","29.1","1065.93","1.6","3.5","2187.5","7.5","7.2","960.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","2.6","962.96","83.0","61.4","739.76","11.1","7.0","630.63","5.5","8.9","1618.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.4","14.6","1972.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.4","24.1","1564.94","21.5","155.3","7223.26","151.7","54.86","361.63","29.4","0.0","0.0","0.0","0.0","0.0"
"124","2010","3","Gujarat","Bharuch","25.2","35.2","1396.83","20.8","46.9","2254.81","8.5","11.7","1376.47","13.3","13.2","992.48","21.8","24.9","1142.2","3.8","8.3","2184.21","15.6","27.8","1782.05","0.0","0.0","0.0","0.0","0.0","0.0","1.6","2.3","1437.5","84.3","77.2","915.78","15.9","10.0","628.93","7.8","14.0","1794.87","2.0","0.6","300.0","0.0","0.0","0.0","0.0","0.0","0.0","5.2","8.8","1692.31","0.0","0.0","0.0","0.0","0.0","0.0","14.5","11.87","818.62","29.9","35.41","1184.28","32.5","241.3","7424.62","159.0","57.8","363.52","0.0","0.0","0.0","0.0","0.0","0.0"
"124","2011","3","Gujarat","Bharuch","31.0","40.1","1293.55","26.3","59.5","2262.36","10.5","13.4","1276.19","14.3","11.8","825.17","24.8","25.2","1016.13","4.6","10.5","2282.61","14.7","25.8","1755.1","0.0","0.0","0.0","0.0","0.0","0.0","5.7","6.5","1140.35","70.4","63.0","894.89","21.7","14.2","654.38","9.4","17.8","1893.62","1.7","0.4","235.29","0.2","0.3","1500.0","0.0","0.0","0.0","9.2","18.9","2054.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.3","38.2","1713.0","28.8","186.7","6482.64","170.8","67.05","392.56","0.0","0.0","0.0","0.0","0.0","0.0"
"124","2012","3","Gujarat","Bharuch","23.4","33.3","1423.08","27.0","54.6","2022.22","10.9","16.3","1495.41","14.0","14.1","1007.14","24.9","30.4","1220.88","1.0","2.1","2100.0","9.0","15.6","1733.33","0.0","0.0","0.0","0.0","0.0","0.0","3.3","3.2","969.7","75.2","69.4","922.87","17.1","11.0","643.27","3.9","7.8","2000.0","1.3","0.2","153.85","0.0","0.0","0.0","0.0","0.0","0.0","7.0","13.8","1971.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.8","33.09","2397.83","36.9","249.3","6756.1","154.5","63.39","410.29","34.5","19.16","53.66","0.0","0.23","0.0"
"124","2013","3","Gujarat","Bharuch","22.65","28.4","1253.86","24.89","47.38","1903.58","8.69","8.89","1023.01","10.34","10.02","969.05","19.03","18.91","993.69","1.87","4.99","2668.45","12.47","19.27","1545.31","0.0","0.0","0.0","0.0","0.0","0.0","4.11","5.08","1236.01","86.05","65.16","757.23","11.65","6.81","584.55","2.75","5.88","2138.18","0.78","0.2","256.41","0.32","0.56","1750.0","0.0","0.0","0.0","4.5","9.75","2166.67","0.0","0.0","0.0","0.0","0.0","0.0","5.43","4.39","808.47","13.77","20.69","1502.54","26.24","192.18","7323.93","141.62","58.25","411.31","0.0","0.0","0.0","0.0","0.19","0.0"
"124","2014","3","Gujarat","Bharuch","20.79","29.11","1400.19","31.24","50.81","1626.44","4.78","5.08","1062.76","7.03","5.75","817.92","11.81","10.83","917.02","1.19","2.01","1689.08","5.31","8.93","1681.73","0.0","0.0","0.0","0.0","0.0","0.0","3.68","1.89","513.59","88.79","80.11","902.24","10.74","7.73","719.74","1.11","2.1","1891.89","0.43","0.14","325.58","0.31","0.56","1806.45","0.0","0.0","0.0","4.08","5.66","1387.25","0.0","0.0","0.0","0.0","0.0","0.0","4.13","3.34","808.72","9.75","7.82","802.05","43.15","291.08","6745.77","146.37","61.6","420.85","0.0","0.0","0.0","0.0","0.01","0.0"
"124","2015","3","Gujarat","Bharuch","17.74","19.55","1102.03","24.33","43.03","1768.6","5.81","5.68","977.62","10.63","10.89","1024.46","16.44","16.57","1007.91","0.78","1.45","1858.97","6.73","9.91","1472.51","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.36","680.0","93.92","108.77","1158.11","21.52","15.95","741.13","0.74","1.2","1621.62","0.49","0.11","224.49","0.14","0.2","1428.57","0.0","0.0","0.0","3.03","4.37","1442.24","0.0","0.0","0.0","0.0","0.0","0.0","2.72","2.2","808.89","6.99","5.59","799.71","28.25","193.4","6846.79","123.3","54.69","443.55","0.0","0.0","0.0","0.0","0.04","0.0"
"124","2016","3","Gujarat","Bharuch","22.4","22.58","1008.35","22.73","32.78","1442.15","7.07","8.19","1158.8","7.39","8.68","1175.04","14.46","16.88","1167.09","0.56","0.78","1393.24","8.52","13.27","1557.77","0.0","0.0","0.0","0.0","0.0","0.0","2.29","1.36","593.63","129.37","133.64","1033.07","27.15","19.11","703.85","0.58","0.99","1700.0","0.5","0.26","519.11","0.63","1.12","1770.93","0.0","0.0","0.0","3.81","6.38","1676.91","0.0","0.0","0.0","0.0","0.0","0.0","3.27","2.76","846.04","0.0","0.0","0.0","30.6","203.2","6641.59","86.98","36.8","423.05","0.0","0.0","0.0","0.0","0.09","0.0"
"124","2017","3","Gujarat","Bharuch","19.52","25.68","1315.44","19.8","38.85","1961.62","2.2","3.19","1446.21","3.01","3.3","1095.65","5.21","6.48","1243.77","0.47","0.95","2038.71","8.05","12.94","1608.27","0.0","0.0","0.0","0.0","0.0","0.0","2.97","1.96","659.71","92.89","92.8","999.0","13.71","9.27","676.47","0.63","1.34","2134.92","0.42","0.25","593.82","0.15","0.27","1804.05","0.0","0.0","0.0","3.46","10.71","3099.54","0.0","0.0","0.0","0.0","0.0","0.0","8.92","9.9","1109.47","0.0","0.0","0.0","37.52","236.91","6314.52","141.93","66.15","466.11","0.0","0.0","0.0","0.0","0.0","0.0"
"125","1966","3","Gujarat","Vadodara / Baroda","59.0","15.0","254.24","7.0","6.0","857.14","7.1","2.3","323.94","45.5","32.9","723.08","52.6","35.2","669.2","20.0","9.0","450.0","12.0","8.0","666.67","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.3","272.73","18.0","8.0","444.44","10.73","3.3","307.55","27.0","9.0","333.33","2.6","0.5","192.31","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.35","-1.0","-1.0","0.2","1.2","6000.0","247.0","47.0","190.28","1.86","2.39","4.25","0.16","0.32","37.19"
"125","1967","3","Gujarat","Vadodara / Baroda","56.0","34.0","607.14","8.0","9.0","1125.0","6.6","1.9","287.88","52.8","50.4","954.55","59.4","52.3","880.47","22.0","16.0","727.27","12.0","12.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.4","571.43","17.0","10.0","588.24","14.0","4.6","328.57","21.0","15.0","714.29","2.2","0.5","227.27","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.3","428.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.4","-1.0","-1.0","0.2","0.8","4000.0","250.0","51.0","204.0","2.1","2.7","4.8","0.1","0.4","36.6"
"125","1968","3","Gujarat","Vadodara / Baroda","51.5","16.0","310.68","7.9","11.0","1392.41","4.8","1.2","250.0","59.5","46.8","786.55","64.3","48.0","746.5","21.7","10.0","460.83","11.9","8.0","672.27","0.0","0.0","0.0","0.0","0.0","0.0","1.2","1.0","833.33","15.6","8.0","512.82","12.5","-1.0","-1.0","19.0","6.0","315.79","1.8","0.3","166.67","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.3","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.4","-1.0","-1.0","0.3","1.4","4666.67","258.2","63.0","244.0","2.8","2.1","4.9","0.1","0.3","36.9"
"125","1969","3","Gujarat","Vadodara / Baroda","47.0","24.9","529.79","9.6","12.8","1333.33","7.7","2.7","350.65","52.5","50.7","965.71","60.2","53.4","887.04","22.6","19.7","871.68","11.4","7.8","684.21","0.0","0.6","0.0","0.0","0.0","0.0","1.5","0.7","466.67","14.9","7.6","510.07","12.8","3.8","296.88","16.9","10.8","639.05","1.9","0.5","263.16","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.4","11.5","592.78","0.3","1.6","5333.33","259.6","72.3","278.51","2.9","2.7","5.6","0.2","0.3","37.6"
"125","1970","3","Gujarat","Vadodara / Baroda","52.7","53.4","1013.28","12.6","14.6","1158.73","6.9","2.8","405.8","45.3","42.4","935.98","52.2","45.2","865.9","20.1","14.9","741.29","10.9","17.5","1605.5","1.2","1.1","916.67","0.0","0.0","0.0","2.0","1.6","800.0","14.4","6.8","472.22","12.4","4.2","338.71","18.4","18.1","983.7","2.2","1.0","454.55","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.6","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.2","-1.0","-1.0","0.2","0.9","4500.0","261.4","39.2","149.96","2.4","2.0","4.4","0.1","0.3","35.8"
"125","1971","3","Gujarat","Vadodara / Baroda","52.8","45.7","865.53","10.8","15.4","1425.93","6.7","2.8","417.91","39.8","32.2","809.05","46.5","35.0","752.69","19.2","17.2","895.83","12.6","20.4","1619.05","0.7","0.7","1000.0","0.0","0.0","0.0","2.4","1.5","625.0","14.8","7.2","486.49","11.7","3.6","307.69","17.6","13.7","778.41","1.6","0.4","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.7","14.6","741.12","0.2","1.8","9000.0","278.3","58.9","211.64","2.4","2.6","5.0","0.2","0.3","36.2"
"125","1972","3","Gujarat","Vadodara / Baroda","52.4","23.4","446.56","11.3","18.2","1610.62","5.6","1.5","267.86","32.0","18.4","575.0","37.6","19.9","529.26","22.1","13.2","597.29","14.4","22.4","1555.56","0.8","0.3","375.0","0.0","0.0","0.0","1.0","0.6","600.0","15.4","6.4","415.58","11.3","3.1","274.34","17.5","5.6","320.0","1.7","0.3","176.47","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.6","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.8","6.5","328.28","0.2","0.7","3500.0","282.1","46.4","164.48","2.1","3.0","5.1","0.2","0.3","36.1"
"125","1973","3","Gujarat","Vadodara / Baroda","44.5","40.3","905.62","12.2","23.6","1934.43","7.9","4.5","569.62","32.6","26.5","812.88","40.5","31.0","765.43","21.7","10.0","460.83","16.7","12.9","772.46","0.9","0.8","888.89","0.0","0.0","0.0","2.5","2.2","880.0","16.5","7.8","472.73","13.7","1.0","72.99","14.7","12.6","857.14","2.0","0.5","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.8","888.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.7","13.9","785.31","0.4","2.0","5000.0","279.8","41.6","148.68","1.7","3.0","4.7","0.3","0.1","35.5"
"125","1974","3","Gujarat","Vadodara / Baroda","38.2","4.9","128.27","13.4","21.9","1634.33","7.0","2.9","414.29","44.9","20.8","463.25","51.9","23.7","456.65","19.5","14.0","717.95","19.1","15.8","827.23","0.7","0.4","571.43","0.0","0.0","0.0","1.0","0.4","400.0","18.2","7.5","412.09","13.9","3.2","230.22","15.0","8.6","573.33","1.9","0.2","105.26","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.9","642.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.3","9.7","530.05","0.6","3.0","5000.0","274.5","41.7","151.91","1.9","3.1","5.0","0.5","0.2","39.7"
"125","1975","3","Gujarat","Vadodara / Baroda","43.5","39.3","903.45","15.5","28.1","1812.9","8.0","3.7","462.5","41.3","31.2","755.45","49.3","34.9","707.91","18.6","13.2","709.68","22.5","36.8","1635.56","1.6","1.5","937.5","0.0","0.0","0.0","1.4","0.9","642.86","20.9","7.6","363.64","13.0","3.2","246.15","19.9","19.3","969.85","2.3","0.9","391.3","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.8","727.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.3","-1.0","-1.0","1.1","4.4","4000.0","259.1","34.3","132.38","2.6","3.9","6.5","0.5","0.1","35.7"
"125","1976","3","Gujarat","Vadodara / Baroda","51.2","31.0","605.47","13.5","20.9","1548.15","7.8","4.4","564.1","39.2","34.9","890.31","47.0","39.3","836.17","15.4","17.4","1129.87","22.5","19.6","871.11","1.5","1.0","666.67","0.0","0.0","0.0","1.7","1.0","588.24","21.5","12.9","600.0","12.0","6.9","575.0","19.1","13.6","712.04","1.5","0.3","200.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.6","14.9","689.81","1.9","15.6","8210.53","234.8","25.3","107.75","2.7","3.9","6.6","0.5","0.2","36.4"
"125","1977","3","Gujarat","Vadodara / Baroda","51.8","35.6","687.26","12.4","24.0","1935.48","7.3","4.2","575.34","45.7","34.9","763.68","53.0","39.1","737.74","15.9","21.6","1358.49","20.4","15.1","740.2","0.7","0.5","714.29","0.0","0.0","0.0","2.0","0.9","450.0","28.6","12.2","426.57","12.8","7.9","617.19","18.0","13.1","727.78","1.3","0.3","230.77","0.0","0.0","0.0","0.0","0.0","0.0","1.7","1.5","882.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.0","14.9","709.52","2.0","13.2","6600.0","221.1","27.4","123.93","3.2","4.7","7.9","0.5","0.2","36.1"
"125","1978","3","Gujarat","Vadodara / Baroda","51.2","41.2","804.69","21.7","41.0","1889.4","7.7","5.1","662.34","47.9","48.5","1012.53","55.6","53.6","964.03","16.0","16.5","1031.25","19.9","22.8","1145.73","1.5","1.0","666.67","0.0","0.0","0.0","1.9","1.2","631.58","21.3","12.1","568.08","39.5","21.4","541.77","16.8","9.4","559.52","2.2","0.6","272.73","0.0","0.0","0.0","0.0","0.0","0.0","1.2","1.3","1083.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.4","12.2","570.09","0.8","3.7","4625.0","239.2","43.5","181.86","3.9","5.3","9.2","0.5","0.5","35.4"
"125","1979","3","Gujarat","Vadodara / Baroda","50.0","22.8","456.0","17.2","33.3","1936.05","7.1","5.3","746.48","50.0","37.5","750.0","57.1","42.8","749.56","12.0","13.3","1108.33","20.0","11.7","585.0","1.2","0.8","666.67","0.0","0.0","0.0","2.9","1.4","482.76","27.0","15.4","570.37","47.7","29.0","607.97","16.4","8.7","530.49","2.0","0.7","350.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","1.2","1090.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.1","15.2","687.78","0.8","3.6","4500.0","233.5","35.3","151.18","3.7","5.3","9.0","0.4","0.2","34.8"
"125","1980","3","Gujarat","Vadodara / Baroda","54.0","33.9","627.78","18.2","38.5","2115.38","9.0","5.9","655.56","51.8","59.1","1140.93","60.8","65.0","1069.08","14.9","17.4","1167.79","20.0","21.4","1070.0","0.9","0.7","777.78","0.0","0.0","0.0","2.4","1.2","500.0","32.2","38.5","1195.65","52.0","56.7","1090.38","16.4","7.7","469.51","2.0","0.5","250.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","1.3","1181.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.3","12.3","605.91","1.0","5.0","5000.0","213.8","33.9","158.56","3.7","5.5","9.2","0.4","0.3","35.5"
"125","1981","3","Gujarat","Vadodara / Baroda","57.6","42.2","732.64","17.9","35.7","1994.41","10.2","8.9","872.55","49.0","52.2","1065.31","59.2","61.1","1032.09","14.6","17.5","1198.63","19.0","26.6","1400.0","0.8","0.5","625.0","0.0","0.0","0.0","2.8","1.5","535.71","43.8","27.0","616.44","45.5","28.0","615.38","17.0","10.0","588.24","2.3","0.8","347.83","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.4","875.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.4","14.9","856.32","0.3","5.7","19000.0","208.2","41.5","199.33","5.1","6.8","11.9","0.6","0.4","37.5"
"125","1982","3","Gujarat","Vadodara / Baroda","51.7","16.9","326.89","18.0","47.9","2661.11","10.0","5.5","550.0","49.3","61.4","1245.44","59.3","66.9","1128.16","15.0","14.9","993.33","20.0","16.3","815.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.5","568.18","53.1","38.1","717.51","40.8","19.1","468.14","17.1","6.9","403.51","2.8","0.6","214.29","0.1","0.1","1000.0","0.0","0.0","0.0","1.5","1.8","1200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.6","11.5","737.18","0.4","7.6","19000.0","203.5","30.6","150.37","5.6","6.7","12.3","0.6","0.2","39.7"
"125","1983","3","Gujarat","Vadodara / Baroda","58.9","51.3","870.97","17.9","44.4","2480.45","11.5","12.4","1078.26","44.3","51.6","1164.79","55.8","64.0","1146.95","16.6","23.4","1409.64","21.0","27.3","1300.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5","2.4","685.71","71.3","58.8","824.68","32.9","23.8","723.4","17.9","10.0","558.66","2.8","0.6","214.29","0.4","0.5","1250.0","0.0","0.0","0.0","1.6","1.9","1187.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.3","14.4","941.18","0.3","2.5","8333.33","190.3","28.6","150.29","4.4","7.4","11.8","0.7","0.1","39.8"
"125","1984","3","Gujarat","Vadodara / Baroda","59.0","52.4","888.14","17.3","40.8","2358.38","9.3","11.4","1225.81","49.1","51.1","1040.73","58.4","62.5","1070.21","16.2","22.2","1370.37","21.5","20.7","962.79","0.0","0.0","0.0","0.0","0.0","0.0","2.8","2.2","785.71","78.4","55.6","709.18","20.7","9.8","473.43","16.9","15.1","893.49","2.2","1.0","454.55","0.3","0.4","1333.33","0.0","0.0","0.0","1.9","2.7","1421.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.6","14.3","916.67","0.2","1.4","7000.0","173.6","55.7","320.85","3.8","7.3","11.1","0.6","0.3","40.2"
"125","1985","3","Gujarat","Vadodara / Baroda","44.7","18.9","422.82","14.9","33.0","2214.77","8.5","5.3","623.53","48.1","50.3","1045.74","56.6","55.6","982.33","17.0","17.9","1052.94","24.4","12.6","516.39","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.3","650.0","65.7","61.7","939.12","29.9","14.5","484.95","11.1","5.5","495.5","1.6","0.3","187.5","0.2","0.2","1000.0","0.0","0.0","0.0","1.7","1.6","941.18","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","3000.0","14.0","7.1","507.14","0.3","2.0","6666.67","197.2","62.9","318.97","3.3","7.7","11.0","0.6","0.2","39.8"
"125","1986","3","Gujarat","Vadodara / Baroda","57.0","22.0","385.96","12.0","23.0","1916.67","8.1","10.3","1271.6","30.7","14.3","465.8","38.8","24.6","634.02","17.0","18.0","1058.82","24.0","44.0","1833.33","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.4","333.33","73.0","21.0","287.67","31.6","5.5","174.05","10.0","6.0","600.0","1.6","0.2","125.0","0.2","0.2","1000.0","0.0","0.0","0.0","1.4","0.7","500.0","0.0","0.0","0.0","0.0","0.0","0.0","11.3","2.3","203.54","11.7","6.5","555.56","0.2","1.7","8500.0","193.0","35.0","181.35","3.1","7.6","10.7","0.5","0.3","43.6"
